          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  7.8507600E+01  3.2506813E-06  1.2660845E-04  1.3236836E-08 -1.6610282E-01  0.0000000E+00
  7.8507600E+01 -1.7383065E-01  3.5278151E-02  3.0635550E-03 -1.5595039E-01  0.0000000E+00
  7.8507600E+01  7.6093859E-02 -9.7263480E-02 -3.3087332E-03 -1.3835731E-01  0.0000000E+00
  7.8507600E+01  9.5248897E-02 -3.0052713E-02 -5.5490569E-03 -1.2275543E-01  0.0000000E+00
  7.8507600E+01  9.4578183E-02  1.5394159E-03 -3.7743613E-03 -1.1106183E-01  0.0000000E+00
  7.8507600E+01  8.8316684E-02  1.4049499E-02 -4.2396210E-04 -1.0210151E-01  0.0000000E+00
  7.8507600E+01  8.1603444E-02  1.5525888E-02  2.6565871E-03 -9.4979763E-02  0.0000000E+00
  7.8507600E+01  7.1173086E-02  1.4453454E-02  2.8294390E-03 -8.9197737E-02  0.0000000E+00
  7.8507600E+01  6.0642230E-02  1.3999537E-02  2.9473052E-03 -8.4401720E-02  0.0000000E+00
  7.8507600E+01  5.3854721E-02  1.4662512E-02  3.4220619E-03 -8.0317187E-02  0.0000000E+00
  7.8507600E+01  4.8378364E-02  1.5210162E-02  4.4158154E-03 -7.6772222E-02  0.0000000E+00
  7.8507600E+01  4.3553672E-02  1.5220589E-02  5.0802018E-03 -7.3619448E-02  0.0000000E+00
  7.8507600E+01  3.9484502E-02  1.3936023E-02  5.2384074E-03 -7.0759602E-02  0.0000000E+00
  7.8507600E+01  3.5772807E-02  1.0850202E-02  6.0627915E-03 -6.8142782E-02  0.0000000E+00
  7.8507600E+01  3.2596708E-02  6.7788299E-03  7.1161381E-03 -6.5718719E-02  0.0000000E+00
  7.8507600E+01  2.9943834E-02  3.2911363E-03  6.7095594E-03 -6.3448271E-02  0.0000000E+00
  7.8507600E+01  2.7530983E-02  1.1502762E-03  4.5973357E-03 -6.1309144E-02  0.0000000E+00
  7.8507600E+01  2.4926014E-02  2.2190350E-04  1.5918737E-03 -5.9265877E-02  0.0000000E+00
  7.8507600E+01  2.1938542E-02 -8.2455506E-04 -8.2732246E-04 -5.7294737E-02  0.0000000E+00
  7.8507600E+01  1.8694814E-02 -3.2153326E-03 -1.5229869E-03 -5.5378103E-02  0.0000000E+00
  7.8507600E+01  1.5275193E-02 -5.7800888E-03 -1.1492135E-03 -5.3514610E-02  0.0000000E+00
  7.8507600E+01  1.2126951E-02 -7.2269550E-03 -1.6977499E-04 -5.1696253E-02  0.0000000E+00
  7.8507600E+01  9.7268110E-03 -8.4300599E-03  1.2624275E-03 -4.9920196E-02  0.0000000E+00
  7.8507600E+01  8.2646000E-03 -9.1241557E-03  1.9989132E-03 -4.8195321E-02  0.0000000E+00
  7.8507600E+01  7.5366541E-03 -8.6300679E-03  1.3548200E-03 -4.6523742E-02  0.0000000E+00
  7.8507600E+01  7.3511193E-03 -7.0071861E-03  6.3484604E-05 -4.4911273E-02  0.0000000E+00
  7.8507600E+01  7.3061990E-03 -4.6070487E-03 -1.1088325E-03 -4.3369959E-02  0.0000000E+00
  7.8507600E+01  6.8834440E-03 -2.2422703E-03 -1.4460162E-03 -4.1894826E-02  0.0000000E+00
  7.8507600E+01  5.9902268E-03 -1.0446948E-03 -6.9746232E-04 -4.0480678E-02  0.0000000E+00
  7.8507600E+01  4.9148895E-03 -7.5524149E-04  4.3914152E-04 -3.9118191E-02  0.0000000E+00
  7.8507600E+01  4.0205990E-03 -5.5794525E-04  1.3571579E-03 -3.7807075E-02  0.0000000E+00
  7.8507600E+01  3.5382406E-03  1.1410755E-04  1.6346522E-03 -3.6546435E-02  0.0000000E+00
  7.8507600E+01  3.4000207E-03  9.8999221E-04  8.9851042E-04 -3.5340116E-02  0.0000000E+00
