          atime           conv           prod        pres_tr        pres_df        garbage
  7.8507600E+01  4.6306164E-04  4.9080121E-03 -9.3713048E-04 -9.3211278E-04 -1.1118561E-06
  7.8507600E+01  4.7002128E-04  4.6590693E-03 -8.5621918E-04 -8.4841990E-04 -1.1042941E-06
  7.8507600E+01  4.3474618E-04  4.4548527E-03 -8.2683833E-04 -8.2432688E-04 -1.0555678E-06
  7.8507600E+01  2.4461856E-04  4.2875316E-03 -8.2412961E-04 -8.2868242E-04 -1.5251452E-06
  7.8507600E+01  1.9774274E-04  4.1441816E-03 -8.2616378E-04 -8.3444947E-04 -1.7753834E-06
  7.8507600E+01  3.4896244E-04  4.0115501E-03 -8.4001736E-04 -8.4480506E-04 -1.1841782E-06
  7.8507600E+01  2.9233486E-04  3.8792481E-03 -9.0106044E-04 -8.9545557E-04 -3.8398100E-07
  7.8507600E+01  3.9663995E-04  3.7456828E-03 -1.0473421E-03 -1.0382376E-03  6.4061194E-07
  7.8507600E+01  2.1665331E-04  3.6019272E-03 -1.2143746E-03 -1.2010304E-03  9.1140878E-07
  7.8507600E+01  2.5104872E-05  3.4710652E-03 -1.3590472E-03 -1.3506055E-03  8.2703480E-07
  7.8507600E+01 -6.6905740E-05  3.3640040E-03 -1.4431689E-03 -1.4388909E-03  7.2989674E-07
  7.8507600E+01 -1.5768303E-04  3.2730588E-03 -1.4384483E-03 -1.4350762E-03  4.8205869E-07
  7.8507600E+01 -2.9379809E-04  3.1794950E-03 -1.3370908E-03 -1.3374377E-03 -7.2236147E-08
  7.8507600E+01 -4.4011733E-04  3.0632979E-03 -1.1497201E-03 -1.1549909E-03 -7.5928395E-07
  7.8507600E+01 -5.1744234E-04  2.9141462E-03 -9.0319495E-04 -9.0199998E-04 -1.0362131E-06
  7.8507600E+01 -3.1812040E-04  2.7436549E-03 -6.3942951E-04 -6.2935509E-04 -7.2788407E-07
  7.8507600E+01 -2.9728015E-04  2.5804510E-03 -4.0069131E-04 -3.8573216E-04 -2.9243896E-07
  7.8507600E+01 -1.6549437E-04  2.4369981E-03 -2.2705017E-04 -2.1031499E-04 -1.3501521E-07
  7.8507600E+01 -1.0604118E-04  2.3145227E-03 -1.3133484E-04 -1.1609178E-04 -2.2411670E-07
  7.8507600E+01 -2.5297641E-04  2.2091587E-03 -1.1355099E-04 -1.0327805E-04 -3.2053932E-07
  7.8507600E+01 -3.5326226E-04  2.1159101E-03 -1.6542072E-04 -1.6222276E-04 -3.9662034E-07
  7.8507600E+01 -2.4574151E-04  2.0289574E-03 -2.6137334E-04 -2.6495334E-04 -3.2635687E-07
  7.8507600E+01 -2.5165626E-04  1.9412301E-03 -3.5484295E-04 -3.6349252E-04  1.1481987E-07
  7.8507600E+01 -5.6289407E-04  1.8524033E-03 -3.9746154E-04 -4.0903853E-04 -9.7998850E-08
  7.8507600E+01 -1.9876267E-04  1.7700432E-03 -3.8014175E-04 -3.8763022E-04  5.4909092E-07
  7.8507600E+01  1.6349172E-05  1.7000138E-03 -3.1086790E-04 -3.1900184E-04  2.7730747E-07
  7.8507600E+01  1.7518827E-04  1.6399584E-03 -2.2549276E-04 -2.3077913E-04  2.6201185E-07
  7.8507600E+01  4.6198579E-04  1.5799438E-03 -1.6699182E-04 -1.6919202E-04  3.2081218E-07
  7.8507600E+01  6.1953239E-04  1.5115733E-03 -1.6694664E-04 -1.6875086E-04  2.2172020E-07
  7.8507600E+01  4.6125895E-04  1.4353026E-03 -2.2722896E-04 -2.2960680E-04  2.9585302E-08
  7.8507600E+01  3.7986646E-04  1.3606809E-03 -3.1262128E-04 -3.1267742E-04 -2.2396883E-07
  7.8507600E+01  8.1666374E-04  1.2969863E-03 -3.6895531E-04 -3.6353983E-04 -4.5128217E-07
  7.8507600E+01  8.0435326E-04  1.2357641E-03 -3.7389328E-04 -3.6687691E-04 -1.5781958E-07
  7.8507600E+01  6.7491354E-04  1.1717658E-03 -3.3077206E-04 -3.2257330E-04  1.9129089E-07
  7.8507600E+01  5.5281045E-04  1.1040823E-03 -2.5528947E-04 -2.5348587E-04  5.2492617E-07
  7.8507600E+01  5.0379640E-04  1.0335070E-03 -1.6955852E-04 -1.7428930E-04  5.9882910E-07
  7.8507600E+01  4.5290236E-04  9.5932737E-04 -9.0001084E-05 -9.5386395E-05  5.9444914E-07
  7.8507600E+01  4.5240153E-04  8.8166461E-04 -2.2028854E-05 -2.5000732E-05  5.1926201E-07
  7.8507600E+01  5.1536834E-04  8.0105205E-04  3.4168493E-05  3.2634718E-05  1.8270633E-07
  7.8507600E+01  4.6324142E-04  7.1897034E-04  7.5413194E-05  7.5247846E-05 -4.0785530E-07
  7.8507600E+01  2.3051861E-04  6.3812908E-04  9.8739165E-05  9.4207002E-05 -3.8598872E-07
  7.8507600E+01  9.5091473E-06  5.6349459E-04  9.6243303E-05  8.9275371E-05 -6.7445201E-07
  7.8507600E+01  1.5672825E-04  5.0060008E-04  7.7818441E-05  6.7341391E-05 -4.3442673E-07
  7.8507600E+01  1.5221378E-04  4.4852287E-04  4.3482795E-05  3.4756485E-05 -3.5541522E-07
  7.8507600E+01 -1.1423113E-05  4.0522524E-04 -1.9389510E-06 -8.9811049E-06 -2.5641490E-07
  7.8507600E+01  2.4508742E-11  1.4462107E-13  7.0888992E-07 -1.2791478E-07 -9.0251652E-07
  7.8507600E+01 -1.1892848E-04  6.0815926E-05  5.2045186E-03  5.2034625E-03 -9.1587872E-07
  7.8507600E+01 -5.9964389E-04  3.6956395E-04  3.7011456E-03  3.7128858E-03 -4.8628477E-07
  7.8507600E+01 -1.1070662E-03  9.2487763E-04  1.5502572E-03  1.5590557E-03 -2.9707429E-07
  7.8507600E+01 -1.0924975E-03  1.3462581E-03  6.6059261E-04  6.8189400E-04  2.1319958E-06
  7.8507600E+01  5.5279446E-04  1.5494293E-03  1.7290079E-03  1.7834522E-03  3.3152188E-06
  7.8507600E+01  6.9946898E-03  3.9175661E-03  4.6239078E-03  4.7484584E-03  5.3138866E-06
  7.8507600E+01  2.1731943E-02  1.7523335E-02  7.8041680E-03  7.9448586E-03 -5.5556949E-06
  7.8507600E+01  3.9490239E-02  6.0091146E-02  7.4914082E-03  7.5231444E-03 -3.1254032E-06
  7.8507600E+01  4.5177674E-02  1.3173953E-01  3.2099251E-03  3.0940663E-03  1.1420059E-05
  7.8507600E+01  3.5243541E-02  1.7657571E-01  1.0255494E-03  7.9661916E-04  1.7850756E-05
  7.8507600E+01  2.7829321E-02  1.4989836E-01  3.0702448E-03  2.8147961E-03  2.9721353E-06
  7.8507600E+01  3.0950834E-02  9.0959200E-02  4.5636876E-03  4.5680656E-03 -7.9899046E-07
  7.8507600E+01  2.5991873E-02  4.5992355E-02  4.2294973E-03  4.0802141E-03  1.0322901E-06
  7.8507600E+01  1.4170355E-02  2.1975513E-02  4.2612624E-03  4.2147694E-03  5.9795304E-06
  7.8507600E+01 -1.6233921E-04  1.0872728E-02  5.7646020E-03  5.6814002E-03  4.3755400E-06
  7.8507600E+01 -1.1830310E-02  6.2202154E-03  7.4985210E-03  7.4063924E-03  6.7763208E-07
  7.8507600E+01 -1.8913206E-02  4.8246268E-03  8.6369301E-03  8.5706909E-03 -7.6622907E-06
  7.8507600E+01 -2.1529236E-02  4.8272018E-03  9.2126503E-03  9.2213062E-03 -1.5087102E-05
  7.8507600E+01 -2.1528074E-02  5.1541452E-03  9.9931758E-03  1.0009681E-02 -1.4873628E-05
  7.8507600E+01 -2.0443111E-02  5.4648396E-03  1.1082285E-02  1.1118876E-02 -3.9829182E-06
  7.8507600E+01 -2.0087202E-02  5.8190642E-03  1.1891460E-02  1.1977164E-02  8.6506336E-06
  7.8507600E+01 -2.0088790E-02  6.3127011E-03  1.1964333E-02  1.2001009E-02  1.1097788E-05
  7.8507600E+01 -1.9499507E-02  6.9777849E-03  1.1407398E-02  1.1337135E-02  7.3427834E-06
  7.8507600E+01 -1.8065853E-02  7.8580019E-03  1.0524316E-02  1.0344096E-02  2.3289942E-06
  7.8507600E+01 -1.6707131E-02  8.7138910E-03  9.3573124E-03  9.0850901E-03  7.4602667E-07
  7.8507600E+01 -1.5637547E-02  9.1024586E-03  7.9144540E-03  7.6453554E-03  6.3391843E-07
  7.8507600E+01 -1.5004420E-02  9.1588451E-03  6.4072746E-03  6.2700530E-03 -1.4633840E-06
  7.8507600E+01 -1.4534860E-02  9.1910564E-03  4.9766534E-03  4.9672501E-03 -3.6590413E-06
  7.8507600E+01 -1.3498754E-02  9.4589821E-03  3.5654516E-03  3.6276502E-03 -2.6534930E-06
  7.8507600E+01 -1.2226356E-02  9.9640551E-03  2.1428919E-03  2.2643364E-03  3.6424422E-06
  7.8507600E+01 -1.1300918E-02  1.0406946E-02  8.2958795E-04  9.2299935E-04  1.0962675E-05
  7.8507600E+01 -1.0273390E-02  1.0451684E-02  6.8477362E-05  1.0116055E-04  1.6049682E-05
  7.8507600E+01 -8.6501617E-03  1.0137765E-02  2.9411590E-04  3.7392525E-04  1.6634588E-05
  7.8507600E+01 -6.6756341E-03  9.8268428E-03  1.2870402E-03  1.3497729E-03  1.4033922E-05
  7.8507600E+01 -4.2379243E-03  9.5740023E-03  2.3875136E-03  2.4317250E-03  6.9782537E-06
  7.8507600E+01 -1.8074913E-03  9.2848228E-03  3.0336548E-03  3.0207236E-03 -1.2962846E-06
  7.8507600E+01 -2.2298478E-04  8.9161650E-03  3.0410088E-03  2.8852769E-03 -8.8022605E-06
  7.8507600E+01  9.9354425E-05  8.5239433E-03  2.7103906E-03  2.5691190E-03 -1.1771595E-05
  7.8507600E+01 -6.2658365E-05  8.1391230E-03  2.4508900E-03  2.3596368E-03 -9.0504402E-06
  7.8507600E+01 -1.4210436E-04  7.6654899E-03  2.2315639E-03  2.2308861E-03 -5.5779522E-06
  7.8507600E+01  2.8838146E-04  7.2222851E-03  1.8282194E-03  1.8626158E-03 -2.6910306E-06
  7.8507600E+01  1.8183994E-04  6.9069356E-03  1.3123189E-03  1.3329053E-03  3.1851752E-06
  7.8507600E+01 -6.0091832E-04  6.7478182E-03  7.8867374E-04  7.8908104E-04  7.8470778E-06
  7.8507600E+01 -1.2538405E-03  6.7385228E-03  3.2079424E-04  3.2325055E-04  6.0136693E-06
  7.8507600E+01 -1.2366373E-03  6.8565089E-03 -8.9502756E-06  3.6910356E-05  4.3297562E-06
  7.8507600E+01 -5.5746347E-04  7.0294969E-03 -3.3723323E-04 -2.6350836E-04  1.3439252E-06
  7.8507600E+01  3.4115487E-04  7.1997604E-03 -5.9845990E-04 -4.9503350E-04  2.1039401E-06
  7.8507600E+01  9.3794707E-04  7.3331121E-03 -8.6233005E-04 -8.1066297E-04 -1.1463787E-06
  7.8507600E+01  1.0960357E-03  7.3786768E-03 -1.0635092E-03 -1.0522650E-03 -1.4782323E-06
  7.8507600E+01  9.4084226E-04  7.3255974E-03 -1.1911924E-03 -1.1727204E-03  1.0785540E-06
  7.8507600E+01  6.3298857E-04  7.1864407E-03 -1.2228318E-03 -1.1992438E-03  3.1914886E-06
  7.8507600E+01  5.0510586E-04  6.9868952E-03 -1.1587472E-03 -1.1409700E-03  3.2034842E-06
  7.8507600E+01  8.0352130E-04  6.7644673E-03 -1.0730364E-03 -1.0313053E-03  5.8374120E-07
  7.8507600E+01  9.8799832E-04  6.5816731E-03 -1.0827401E-03 -1.0434865E-03 -2.3010803E-06
  7.8507600E+01  8.8308514E-04  6.4187132E-03 -1.1635813E-03 -1.1496316E-03 -4.5896245E-06
  7.8507600E+01  9.6787065E-04  6.2740272E-03 -1.1642040E-03 -1.1565928E-03 -4.8694964E-06
  7.8507600E+01  1.4349654E-03  6.1341304E-03 -1.0856998E-03 -1.0589815E-03 -2.4570694E-06
  7.8507600E+01  2.0082557E-03  5.9703159E-03 -1.0028168E-03 -9.6346661E-04 -1.9098343E-07
  7.8507600E+01  2.3411486E-03  5.7642429E-03 -9.7126832E-04 -9.3792464E-04  4.3750584E-07
  7.8507600E+01  2.3593647E-03  5.5226122E-03 -9.8546781E-04 -9.6384675E-04  2.1067312E-07
  7.8507600E+01  2.2747580E-03  5.2678001E-03 -9.9443377E-04 -9.8154795E-04 -3.7317403E-07
  7.8507600E+01  2.0203150E-03  5.0104149E-03 -9.9028787E-04 -9.9097438E-04 -2.8597201E-07
  7.8507600E+01  1.7565690E-03  4.7787685E-03 -9.7840204E-04 -9.8314837E-04 -1.0289199E-07
  7.8507600E+01  1.4518073E-03  4.5786944E-03 -9.6407987E-04 -9.6878141E-04  4.8307802E-07
  7.8507600E+01  1.4484779E-03  4.3895727E-03 -8.9859851E-04 -9.0016569E-04  7.5736748E-07
  7.8507600E+01  1.6704226E-03  4.1916804E-03 -7.8324586E-04 -7.8408588E-04  2.8678101E-08
  7.8507600E+01  1.7198283E-03  3.9796776E-03 -6.8040083E-04 -6.8549618E-04 -9.8948616E-07
  7.8507600E+01  1.4659111E-03  3.7653805E-03 -6.5414220E-04 -6.6318585E-04 -1.7107286E-06
  7.8507600E+01  1.1991981E-03  3.5717122E-03 -7.2091539E-04 -7.2449589E-04 -2.2673494E-06
  7.8507600E+01  7.5426727E-04  3.4109802E-03 -8.7664658E-04 -8.7335613E-04 -1.5925719E-06
  7.8507600E+01  4.2270677E-04  3.2828129E-03 -1.0557627E-03 -1.0489855E-03 -1.4433884E-06
  7.8507600E+01  1.2646430E-04  3.1807308E-03 -1.1918743E-03 -1.1848080E-03 -8.5328316E-07
  7.8507600E+01 -1.1980512E-04  3.0861447E-03 -1.2105233E-03 -1.2059482E-03 -3.6408079E-07
  7.8507600E+01 -2.8615891E-04  2.9817709E-03 -1.0892238E-03 -1.0858649E-03  1.0451069E-07
  7.8507600E+01 -3.1336910E-04  2.8567649E-03 -8.6404157E-04 -8.6012624E-04  3.0756331E-07
  7.8507600E+01 -2.2985097E-04  2.7089029E-03 -5.9582204E-04 -5.9103978E-04  1.1309228E-07
