          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  7.8507600E+01  5.1541101E-01  1.5493288E-05  1.6395137E-01 -1.6610282E-01  0.0000000E+00
  7.8507600E+01 -2.8952040E-01  8.8662279E-03  6.1457489E-02 -1.5595039E-01  0.0000000E+00
  7.8507600E+01 -4.6901822E-02  7.0941045E-03 -1.1388428E-01 -1.3835731E-01  0.0000000E+00
  7.8507600E+01  1.8084526E-02  3.7601613E-04 -3.1089077E-02 -1.2275543E-01  0.0000000E+00
  7.8507600E+01  4.7311697E-03 -1.8912278E-03 -2.3027572E-03 -1.1106183E-01  0.0000000E+00
  7.8507600E+01  1.9904255E-03 -2.3081925E-03  6.3461585E-04 -1.0210151E-01  0.0000000E+00
  7.8507600E+01  2.1476350E-03 -1.2504073E-03  8.8899795E-04 -9.4979763E-02  0.0000000E+00
  7.8507600E+01  2.3171616E-03 -1.9901707E-04  1.0567834E-03 -8.9197737E-02  0.0000000E+00
  7.8507600E+01  1.3069944E-03  1.3194770E-04  1.3766467E-03 -8.4401720E-02  0.0000000E+00
  7.8507600E+01  1.0230886E-03  2.0493251E-04  2.0007175E-03 -8.0317187E-02  0.0000000E+00
  7.8507600E+01  1.6996087E-03  5.6937303E-05  2.0902818E-03 -7.6772222E-02  0.0000000E+00
  7.8507600E+01  9.7980703E-04 -3.5423963E-04  1.0265330E-03 -7.3619448E-02  0.0000000E+00
  7.8507600E+01  1.9512711E-04 -6.4528088E-04  2.9013535E-04 -7.0759602E-02  0.0000000E+00
  7.8507600E+01 -1.8350618E-04 -6.0019702E-04  3.8162197E-05 -6.8142782E-02  0.0000000E+00
  7.8507600E+01 -5.4426807E-04 -2.8263824E-04  7.6755880E-05 -6.5718719E-02  0.0000000E+00
  7.8507600E+01 -3.6784593E-05 -1.2560329E-04  2.3614612E-04 -6.3448271E-02  0.0000000E+00
  7.8507600E+01 -9.5399159E-05 -2.2571610E-04  1.6748391E-04 -6.1309144E-02  0.0000000E+00
  7.8507600E+01 -4.0398668E-04 -1.0653743E-04  7.2931647E-05 -5.9265877E-02  0.0000000E+00
  7.8507600E+01 -1.5575449E-04  2.9941877E-04  9.8613740E-05 -5.7294737E-02  0.0000000E+00
  7.8507600E+01 -4.8152935E-04  8.9236868E-04 -5.6161409E-05 -5.5378103E-02  0.0000000E+00
  7.8507600E+01 -9.6871695E-04  1.4286259E-03 -3.0323794E-04 -5.3514610E-02  0.0000000E+00
  7.8507600E+01 -1.2271086E-03  1.3879016E-03 -3.1003336E-04 -5.1696253E-02  0.0000000E+00
  7.8507600E+01 -7.5093020E-04  9.1041792E-04 -4.5721016E-05 -4.9920196E-02  0.0000000E+00
  7.8507600E+01 -3.8743457E-04  3.1576901E-04  1.3219717E-04 -4.8195321E-02  0.0000000E+00
  7.8507600E+01 -1.1848977E-03 -2.5516391E-05  1.5362841E-05 -4.6523742E-02  0.0000000E+00
  7.8507600E+01 -1.9118074E-03  2.0186342E-05 -3.0325482E-04 -4.4911273E-02  0.0000000E+00
  7.8507600E+01 -9.3771951E-04  2.5180608E-05 -1.3017185E-04 -4.3369959E-02  0.0000000E+00
  7.8507600E+01 -3.9494111E-04 -5.0769998E-05  2.3641729E-04 -4.1894826E-02  0.0000000E+00
  7.8507600E+01  1.6102156E-04 -1.3564102E-04  5.0872836E-04 -4.0480678E-02  0.0000000E+00
  7.8507600E+01  8.1516257E-04 -1.7851791E-04  2.1397851E-04 -3.9118191E-02  0.0000000E+00
  7.8507600E+01  9.0028348E-04 -1.6057084E-04 -2.3007010E-04 -3.7807075E-02  0.0000000E+00
  7.8507600E+01  2.1016812E-04 -8.6850630E-05 -1.0415971E-04 -3.6546435E-02  0.0000000E+00
  7.8507600E+01 -4.8690752E-04  1.0057642E-04  4.3409260E-04 -3.5340116E-02  0.0000000E+00
  7.8507600E+01 -9.6643444E-04  2.8107719E-04  7.4206893E-04 -3.4194499E-02  0.0000000E+00
  7.8507600E+01 -9.1133771E-04  2.8664562E-04  6.5046872E-04 -3.3102329E-02  0.0000000E+00
  7.8507600E+01 -4.9900483E-04  1.8481064E-04  3.2590391E-04 -3.2052280E-02  0.0000000E+00
  7.8507600E+01 -3.3478041E-04  1.3063924E-04  9.2912778E-05 -3.1037261E-02  0.0000000E+00
  7.8507600E+01 -5.4508924E-04  1.5857952E-04  8.5100327E-05 -3.0047617E-02  0.0000000E+00
  7.8507600E+01 -4.6004360E-04  1.4744376E-04  2.3453529E-04 -2.9080180E-02  0.0000000E+00
  7.8507600E+01 -1.0372409E-05  8.1597376E-05  3.8887024E-04 -2.8138485E-02  0.0000000E+00
