          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  7.8507600E+01 -5.5823973E-07 -2.5854960E-08  2.8019466E-08 -1.6610282E-01  0.0000000E+00
  7.8507600E+01  3.3192716E-02  3.8685042E-03 -5.3643182E-03 -1.5595039E-01  0.0000000E+00
  7.8507600E+01 -2.4219128E-02  9.7965265E-03 -5.7774614E-02 -1.3835731E-01  0.0000000E+00
  7.8507600E+01 -1.0823919E-02 -3.3788370E-03 -1.2471415E-02 -1.2275543E-01  0.0000000E+00
  7.8507600E+01 -2.0924498E-02 -1.3466021E-02  1.2796122E-02 -1.1106183E-01  0.0000000E+00
  7.8507600E+01 -2.0242880E-02 -1.3492295E-02  1.2881707E-02 -1.0210151E-01  0.0000000E+00
  7.8507600E+01 -1.1294104E-02 -1.3388949E-02  1.0106879E-02 -9.4979763E-02  0.0000000E+00
  7.8507600E+01 -8.8762763E-03 -1.6581862E-02  7.6655214E-03 -8.9197737E-02  0.0000000E+00
  7.8507600E+01 -6.8071630E-03 -2.1615509E-02  3.1458830E-03 -8.4401720E-02  0.0000000E+00
  7.8507600E+01 -3.8785078E-03 -2.6189744E-02 -1.7381558E-03 -8.0317187E-02  0.0000000E+00
  7.8507600E+01 -5.6540986E-03 -2.9446038E-02 -7.4274479E-03 -7.6772222E-02  0.0000000E+00
  7.8507600E+01 -9.2410721E-03 -3.1379178E-02 -1.1234884E-02 -7.3619448E-02  0.0000000E+00
  7.8507600E+01 -1.1650594E-02 -3.1281404E-02 -1.1277271E-02 -7.0759602E-02  0.0000000E+00
  7.8507600E+01 -1.3759411E-02 -2.8768943E-02 -9.6421147E-03 -6.8142782E-02  0.0000000E+00
  7.8507600E+01 -1.5068734E-02 -2.4777604E-02 -8.6662635E-03 -6.5718719E-02  0.0000000E+00
  7.8507600E+01 -1.6763804E-02 -2.0291639E-02 -8.3896479E-03 -6.3448271E-02  0.0000000E+00
  7.8507600E+01 -1.8935683E-02 -1.5314656E-02 -7.5090650E-03 -6.1309144E-02  0.0000000E+00
  7.8507600E+01 -1.9080959E-02 -1.0574799E-02 -5.7793752E-03 -5.9265877E-02  0.0000000E+00
  7.8507600E+01 -1.7658515E-02 -6.5626790E-03 -5.1496954E-03 -5.7294737E-02  0.0000000E+00
  7.8507600E+01 -1.5187291E-02 -2.5819184E-03 -5.5067611E-03 -5.5378103E-02  0.0000000E+00
  7.8507600E+01 -1.1829120E-02  1.3825744E-03 -5.4187707E-03 -5.3514610E-02  0.0000000E+00
  7.8507600E+01 -8.6525074E-03  5.0613093E-03 -4.1254967E-03 -5.1696253E-02  0.0000000E+00
  7.8507600E+01 -7.3715369E-03  8.0740022E-03 -2.0019812E-03 -4.9920196E-02  0.0000000E+00
  7.8507600E+01 -7.2955733E-03  9.6139808E-03  3.0156648E-05 -4.8195321E-02  0.0000000E+00
  7.8507600E+01 -5.9035250E-03  9.3733473E-03  2.1070217E-03 -4.6523742E-02  0.0000000E+00
  7.8507600E+01 -3.2973305E-03  7.8833654E-03  5.0137652E-03 -4.4911273E-02  0.0000000E+00
  7.8507600E+01 -2.0769205E-03  6.0328677E-03  8.0127565E-03 -4.3369959E-02  0.0000000E+00
  7.8507600E+01 -1.1529655E-03  4.6850127E-03  9.2390419E-03 -4.1894826E-02  0.0000000E+00
  7.8507600E+01 -6.6799135E-04  4.4921466E-03  7.1678782E-03 -4.0480678E-02  0.0000000E+00
