          atime        pres_st        turb_df           diss        visc_df        garbage
  7.8507600E+01  6.1452830E-05 -2.7803761E-07 -3.3938581E-01  3.3968893E-01 -2.3528075E-11
  7.8507600E+01  2.0219730E-05  1.5848451E-02 -1.6164331E-01 -1.0959834E-01  1.8524759E-01
  7.8507600E+01  5.8257597E-05 -3.6098608E-02 -6.2301650E-02 -7.6845998E-02  7.8714057E-02
  7.8507600E+01 -5.9892621E-05 -1.3337085E-02 -5.0990158E-02 -6.3142677E-03 -1.2100950E-02
  7.8507600E+01  4.5151203E-05 -1.0797199E-02 -4.5311470E-02  2.6859234E-04 -3.0288867E-02
  7.8507600E+01 -1.6650666E-06 -1.0426734E-02 -4.0895849E-02  1.5842444E-04 -3.0892571E-02
  7.8507600E+01 -1.0937822E-05 -7.2880869E-03 -3.8084709E-02  8.9311283E-04 -2.6480835E-02
  7.8507600E+01  5.4426535E-06 -8.8963084E-03 -3.5994003E-02  1.5874639E-03 -2.1987154E-02
  7.8507600E+01 -1.1832573E-05 -1.2638394E-02 -3.4148956E-02  1.4077944E-03 -1.7553739E-02
  7.8507600E+01 -1.8354474E-05 -1.5903204E-02 -3.2687227E-02  1.6143693E-03 -1.3773281E-02
  7.8507600E+01 -1.7891350E-05 -2.1263792E-02 -3.1448313E-02  1.9234139E-03 -1.0853167E-02
  7.8507600E+01 -9.6843224E-06 -2.5927567E-02 -3.0083768E-02  8.2605022E-04 -8.6874875E-03
  7.8507600E+01  9.4387039E-06 -2.7104635E-02 -2.8882687E-02 -8.0009207E-05 -7.0424245E-03
  7.8507600E+01  3.3533498E-05 -2.6085234E-02 -2.7879288E-02 -3.7277050E-04 -5.4496492E-03
  7.8507600E+01  4.3099576E-05 -2.4256301E-02 -2.7103731E-02 -3.7507521E-04 -3.4612986E-03
  7.8507600E+01  3.4407501E-05 -2.2722545E-02 -2.6513132E-02  3.6879118E-05 -9.3506506E-04
  7.8507600E+01  2.1436896E-05 -2.0879702E-02 -2.5675648E-02 -7.6815675E-05  1.5684543E-03
  7.8507600E+01  1.2340670E-05 -1.7717567E-02 -2.4642608E-02 -2.1879623E-04  3.4804634E-03
  7.8507600E+01  6.2275462E-06 -1.4685445E-02 -2.3611042E-02  1.2113901E-04  4.7038623E-03
  7.8507600E+01  1.0114300E-06 -1.1637985E-02 -2.2397624E-02  1.7733896E-04  5.4571449E-03
  7.8507600E+01 -4.8918658E-06 -7.9326583E-03 -2.1310343E-02  7.8335484E-05  6.2700647E-03
  7.8507600E+01 -6.9792676E-06 -3.8583474E-03 -2.0507813E-02 -7.4620155E-05  7.2198376E-03
  7.8507600E+01 -2.8106211E-06 -6.4975798E-04 -1.9877433E-02  5.6883351E-05  7.8875633E-03
  7.8507600E+01  5.6384531E-06  1.1742820E-03 -1.9103593E-02  3.0265807E-05  7.9690027E-03
  7.8507600E+01  1.2934251E-05  2.7884220E-03 -1.8125120E-02 -5.9752563E-04  7.6341862E-03
  7.8507600E+01  1.1287930E-05  4.7999000E-03 -1.7383956E-02 -1.0974380E-03  7.4691252E-03
  7.8507600E+01  5.1257169E-06  5.9843519E-03 -1.6968889E-02 -5.2135538E-04  7.7187020E-03
  7.8507600E+01  5.1224781E-06  6.3855445E-03 -1.6457965E-02 -1.0464691E-04  7.8443886E-03
  7.8507600E+01  1.8627681E-06  5.4960168E-03 -1.5954386E-02  2.6705445E-04  7.6708061E-03
  7.8507600E+01  2.2987517E-06  3.8538311E-03 -1.5384570E-02  4.2531158E-04  7.2148459E-03
  7.8507600E+01  3.7339622E-06  3.2037013E-03 -1.4745518E-02  2.5482127E-04  6.5874000E-03
  7.8507600E+01  5.5116641E-06  3.8882558E-03 -1.4092208E-02  9.5788924E-06  5.9789035E-03
  7.8507600E+01  5.5348450E-06  3.8178278E-03 -1.3418066E-02  2.3880753E-05  5.6033917E-03
  7.8507600E+01  5.8919603E-06  3.6017864E-03 -1.2773714E-02  2.8355840E-05  5.4109126E-03
  7.8507600E+01  6.4386731E-06  4.0735426E-03 -1.2249232E-02  1.2888314E-05  5.3840700E-03
  7.8507600E+01  5.9867994E-06  5.1006918E-03 -1.1826243E-02  5.8548628E-06  5.4565002E-03
  7.8507600E+01  2.9835485E-06  6.0810117E-03 -1.1438594E-02 -5.5614194E-05  5.5978871E-03
  7.8507600E+01 -9.9057201E-07  6.5714250E-03 -1.1082160E-02 -1.5070469E-04  5.8237297E-03
  7.8507600E+01 -3.6895016E-06  6.9574335E-03 -1.0763811E-02 -3.9032272E-05  6.1321713E-03
  7.8507600E+01 -3.8961705E-06  6.8321951E-03 -1.0420650E-02  2.3004760E-04  6.4181724E-03
  7.8507600E+01 -1.5191909E-06  5.6603553E-03 -1.0048939E-02  2.5521055E-04  6.5823587E-03
  7.8507600E+01  1.7493043E-06  4.5075153E-03 -9.7349125E-03  1.4072899E-04  6.6780706E-03
  7.8507600E+01  3.2319302E-06  3.7644276E-03 -9.4128498E-03 -7.5497199E-05  6.7318232E-03
  7.8507600E+01  2.7522179E-06  3.2490045E-03 -9.0955701E-03 -2.1841058E-04  6.7245522E-03
  7.8507600E+01  1.2150979E-06  2.8754824E-03 -8.8286514E-03 -1.6723693E-04  6.6310592E-03
  7.8507600E+01  8.7066455E-08  2.8387883E-03 -8.5573666E-03 -3.5415999E-05  6.4630060E-03
  7.8507600E+01  1.1056906E-06  2.6934501E-03 -8.2538754E-03 -1.1289397E-04  6.2931371E-03
  7.8507600E+01  7.8152656E-07  3.3592587E-03 -8.0238842E-03 -7.3112030E-05  6.1649211E-03
  7.8507600E+01  1.5578586E-06  3.2170575E-03 -7.8118917E-03  2.0949919E-06  6.0456460E-03
  7.8507600E+01  1.9309257E-06  2.8739708E-03 -7.6142082E-03  2.4462277E-05  5.9287362E-03
  7.8507600E+01  2.1428367E-06  2.9947811E-03 -7.4309969E-03  1.6109496E-05  5.8236217E-03
  7.8507600E+01  1.3644482E-06  3.3726604E-03 -7.2639444E-03  3.0785088E-05  5.7271275E-03
  7.8507600E+01  8.4949982E-08  3.5300735E-03 -7.1052071E-03  9.2741297E-05  5.6106301E-03
  7.8507600E+01 -5.7975903E-07  3.3185118E-03 -6.9267020E-03  1.9439484E-04  5.4325293E-03
  7.8507600E+01 -8.5162431E-07  2.8246777E-03 -6.7141047E-03  3.0137048E-04  5.1854032E-03
  7.8507600E+01 -1.1118561E-06  2.4094388E-03 -6.4738381E-03  3.3903452E-04  4.9080121E-03
  7.8507600E+01 -1.1042941E-06  2.4519340E-03 -6.2387515E-03  3.6668559E-04  4.6590693E-03
  7.8507600E+01 -1.0555678E-06  2.4415057E-03 -6.0144953E-03  3.3549677E-04  4.4548527E-03
  7.8507600E+01 -1.5251452E-06  2.2953932E-03 -5.7955246E-03  2.3104040E-04  4.2875316E-03
  7.8507600E+01 -1.7753834E-06  2.3423434E-03 -5.5910938E-03  9.8985763E-05  4.1441816E-03
  7.8507600E+01 -1.1841782E-06  2.5199653E-03 -5.4154112E-03  5.8135300E-06  4.0115501E-03
  7.8507600E+01 -3.8398100E-07  2.3568975E-03 -5.2616340E-03  6.4420387E-06  3.8792481E-03
  7.8507600E+01  6.4061194E-07  2.7457290E-03 -5.1026298E-03  5.5572667E-05  3.7456828E-03
  7.8507600E+01  9.1140878E-07  2.7662805E-03 -4.9196432E-03  5.8630022E-05  3.6019272E-03
  7.8507600E+01  8.2703480E-07  2.6291961E-03 -4.7521319E-03  7.9589481E-05  3.4710652E-03
  7.8507600E+01  7.2989674E-07  2.6269256E-03 -4.6089039E-03  1.0545982E-04  3.3640040E-03
  7.8507600E+01  4.8205869E-07  2.6349478E-03 -4.4812641E-03  1.1128545E-04  3.2730588E-03
  7.8507600E+01 -7.2236147E-08  2.4232793E-03 -4.3632647E-03  8.9025535E-05  3.1794950E-03
  7.8507600E+01 -7.5928395E-07  1.9359908E-03 -4.2495261E-03  5.9915665E-05  3.0632979E-03
  7.8507600E+01 -1.0362131E-06  1.4898699E-03 -4.1262797E-03  3.1049794E-05  2.9141462E-03
  7.8507600E+01 -7.2788407E-07  1.7972622E-03 -3.9860551E-03 -8.4771496E-05  2.7436549E-03
  7.8507600E+01 -2.9243896E-07  1.4964881E-03 -3.8812288E-03 -1.0678334E-04  2.5804510E-03
  7.8507600E+01 -1.3501521E-07  1.5428973E-03 -3.7932664E-03 -9.3307012E-05  2.4369981E-03
  7.8507600E+01 -2.2411670E-07  1.6839193E-03 -3.7099307E-03 -8.3135145E-05  2.3145227E-03
  7.8507600E+01 -3.2053932E-07  1.5308269E-03 -3.6225083E-03 -9.7481669E-05  2.2091587E-03
  7.8507600E+01 -3.9662034E-07  1.4599904E-03 -3.5293281E-03 -1.4304049E-04  2.1159101E-03
  7.8507600E+01 -3.2635687E-07  1.7523949E-03 -3.4348023E-03 -1.9513367E-04  2.0289574E-03
  7.8507600E+01  1.1481987E-07  1.8015722E-03 -3.3425688E-03 -2.0177202E-04  1.9412301E-03
  7.8507600E+01 -9.7998850E-08  1.2290549E-03 -3.2476036E-03 -1.4570627E-04  1.8524033E-03
  7.8507600E+01  5.4909092E-07  1.7792867E-03 -3.1590161E-03 -1.0174764E-04  1.7700432E-03
  7.8507600E+01  2.7730747E-07  1.8629173E-03 -3.0740890E-03 -9.4796383E-05  1.7000138E-03
  7.8507600E+01  2.6201185E-07  1.9786617E-03 -3.0004802E-03 -9.0664420E-05  1.6399584E-03
  7.8507600E+01  3.2081218E-07  2.4052203E-03 -2.9367111E-03 -5.7944623E-05  1.5799438E-03
  7.8507600E+01  2.2172020E-07  2.5363288E-03 -2.8790865E-03 -7.7330736E-06  1.5115733E-03
  7.8507600E+01  2.9585302E-08  2.0343551E-03 -2.8249640E-03  3.1733628E-05  1.4353026E-03
  7.8507600E+01 -2.2396883E-07  1.7834757E-03 -2.7706181E-03  5.3865484E-05  1.3606809E-03
  7.8507600E+01 -4.5128217E-07  2.6897447E-03 -2.7095451E-03  7.4576100E-05  1.2969863E-03
  7.8507600E+01 -1.5781958E-07  2.6205044E-03 -2.6428693E-03  6.4068152E-05  1.2357641E-03
  7.8507600E+01  1.9129089E-07  2.3312828E-03 -2.5785041E-03  6.6434603E-05  1.1717658E-03
  7.8507600E+01  5.2492617E-07  2.1168602E-03 -2.5216712E-03  8.6591078E-05  1.1040823E-03
  7.8507600E+01  5.9882910E-07  1.9841900E-03 -2.4716156E-03  1.2032200E-04  1.0335070E-03
  7.8507600E+01  5.9444914E-07  1.8295594E-03 -2.4212295E-03  1.5603718E-04  9.5932737E-04
  7.8507600E+01  5.1926201E-07  1.8562722E-03 -2.3682265E-03  1.7697671E-04  8.8166461E-04
  7.8507600E+01  1.8270633E-07  2.0739693E-03 -2.3148145E-03  1.8157310E-04  8.0105205E-04
  7.8507600E+01 -4.0785530E-07  1.9970076E-03 -2.2625398E-03  1.8899688E-04  7.1897034E-04
  7.8507600E+01 -3.8598872E-07  1.6438998E-03 -2.2057708E-03  1.9963459E-04  6.3812908E-04
  7.8507600E+01 -6.7445201E-07  1.3271270E-03 -2.1470444E-03  1.5384475E-04  5.6349459E-04
  7.8507600E+01 -4.3442673E-07  1.5729379E-03 -2.0972415E-03  1.1805853E-04  5.0060008E-04
  7.8507600E+01 -3.5541522E-07  1.6247479E-03 -2.0596619E-03  1.0099809E-04  4.4852287E-04
  7.8507600E+01 -2.5641490E-07  1.5256737E-03 -2.0279836E-03  8.7714712E-05  4.0522524E-04
  7.8507600E+01 -9.0251652E-07  2.2882790E-12 -1.6824760E-02  1.6813619E-02  1.4462107E-13
  7.8507600E+01 -9.1587872E-07  4.9179841E-05 -5.9993746E-03  5.6833902E-04  6.0815926E-05
  7.8507600E+01 -4.8628477E-07  3.5966361E-04 -3.6957107E-03 -1.3148363E-03  3.6956395E-04
  7.8507600E+01 -2.9707429E-07  7.8113496E-04 -3.4542460E-03 -9.0171294E-04  9.2487763E-04
  7.8507600E+01  2.1319958E-06  1.1230079E-03 -4.6501772E-03  4.5671791E-04  1.3462581E-03
  7.8507600E+01  3.3152188E-06  1.8333573E-03 -8.1797725E-03  3.6531097E-03  1.5494293E-03
  7.8507600E+01  5.3138866E-06  4.5756601E-03 -1.6000714E-02  9.7242521E-03  3.9175661E-03
  7.8507600E+01 -5.5556949E-06  9.5862202E-03 -2.9195618E-02  1.6101300E-02  1.7523335E-02
  7.8507600E+01 -3.1254032E-06  3.2779702E-03 -4.4344798E-02  1.2905602E-02  6.0091146E-02
  7.8507600E+01  1.1420059E-05 -3.2990279E-02 -5.9029932E-02  1.6315115E-03  1.3173953E-01
  7.8507600E+01  1.7850756E-05 -6.0967634E-02 -6.7067814E-02 -1.5171492E-02  1.7657571E-01
  7.8507600E+01  2.9721353E-06 -3.8923029E-02 -6.1786540E-02 -2.4859126E-02  1.4989836E-01
  7.8507600E+01 -7.9899046E-07 -4.2882437E-04 -5.1717297E-02 -1.2799295E-02  9.0959200E-02
  7.8507600E+01  1.0322901E-06  1.7582648E-02 -4.2435643E-02  2.6378157E-05  4.5992355E-02
  7.8507600E+01  5.9795304E-06  1.8305474E-02 -3.5433697E-02  3.1854341E-03  2.1975513E-02
  7.8507600E+01  4.3755400E-06  1.0709203E-02 -3.1431490E-02  3.3759603E-03  1.0872728E-02
  7.8507600E+01  6.7763208E-07  1.4808531E-03 -2.9157348E-02  2.7549030E-03  6.2202154E-03
  7.8507600E+01 -7.6622907E-06 -5.5673023E-03 -2.8175611E-02  2.5436005E-03  4.8246268E-03
  7.8507600E+01 -1.5087102E-05 -1.0128831E-02 -2.7522383E-02  2.3911009E-03  4.8272018E-03
  7.8507600E+01 -1.4873628E-05 -1.1314291E-02 -2.6458046E-02  1.0082835E-03  5.1541452E-03
  7.8507600E+01 -3.9829182E-06 -1.2173343E-02 -2.5526729E-02  6.2629646E-04  5.4648396E-03
  7.8507600E+01  8.6506336E-06 -1.3538064E-02 -2.4624411E-02  7.6659325E-04  5.8190642E-03
  7.8507600E+01  1.1097788E-05 -1.4558415E-02 -2.3747149E-02  5.4522939E-04  6.3127011E-03
  7.8507600E+01  7.3427834E-06 -1.4785628E-02 -2.3015393E-02  4.2968799E-06  6.9777849E-03
  7.8507600E+01  2.3289942E-06 -1.3851285E-02 -2.2378417E-02 -4.2574375E-04  7.8580019E-03
  7.8507600E+01  7.4602667E-07 -1.3122454E-02 -2.1717248E-02 -4.9256855E-04  8.7138910E-03
  7.8507600E+01  6.3391843E-07 -1.1853651E-02 -2.0917116E-02 -6.3262332E-04  9.1024586E-03
  7.8507600E+01 -1.4633840E-06 -1.0168664E-02 -2.0196457E-02 -1.9903017E-04  9.1588451E-03
  7.8507600E+01 -3.6590413E-06 -8.6436222E-03 -1.9515362E-02  7.3492923E-06  9.1910564E-03
  7.8507600E+01 -2.6534930E-06 -7.1062065E-03 -1.8866417E-02 -1.2795487E-04  9.4589821E-03
