          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  4.3107396E-06  4.3107397E-06  2.2892203E-02  1.3125000E-01  1.3125000E-01
  7.8507600E+01  3.4263830E+00  3.8330814E+00  2.2892203E-02  1.3655000E-01  1.3655000E-01
  7.8507600E+01  4.9023724E+00  7.6733908E+00  2.2892203E-02  1.4186000E-01  1.4186000E-01
  7.8507600E+01  5.2591416E+00  1.1506468E+01  2.2892203E-02  1.4716000E-01  1.4716000E-01
  7.8507600E+01  5.3643390E+00  1.5339545E+01  2.2892203E-02  1.5246000E-01  1.5246000E-01
  7.8507600E+01  5.4137400E+00  1.9179854E+01  2.2892203E-02  1.5777000E-01  1.5777000E-01
  7.8507600E+01  5.4480409E+00  2.3012932E+01  2.2892203E-02  1.6307000E-01  1.6307000E-01
  7.8507600E+01  5.4787662E+00  2.6846009E+01  2.2892203E-02  1.6837000E-01  1.6837000E-01
  7.8507600E+01  5.5119735E+00  3.0679086E+01  2.2892203E-02  1.7367000E-01  1.7367000E-01
  7.8507600E+01  5.5482134E+00  3.4519395E+01  2.2892203E-02  1.7898000E-01  1.7898000E-01
  7.8507600E+01  5.5859632E+00  3.8352472E+01  2.2892203E-02  1.8428000E-01  1.8428000E-01
  7.8507600E+01  5.6241627E+00  4.2185549E+01  2.2892203E-02  1.8958000E-01  1.8958000E-01
  7.8507600E+01  5.6619384E+00  4.6025859E+01  2.2892203E-02  1.9489000E-01  1.9489000E-01
  7.8507600E+01  5.6992918E+00  4.9858936E+01  2.2892203E-02  2.0019000E-01  2.0019000E-01
  7.8507600E+01  5.7379301E+00  5.3692013E+01  2.2892203E-02  2.0549000E-01  2.0549000E-01
  7.8507600E+01  5.7800080E+00  5.7532322E+01  2.2892203E-02  2.1080000E-01  2.1080000E-01
  7.8507600E+01  5.8265168E+00  6.1365400E+01  2.2892203E-02  2.1610000E-01  2.1610000E-01
  7.8507600E+01  5.8766080E+00  6.5198477E+01  2.2892203E-02  2.2140000E-01  2.2140000E-01
  7.8507600E+01  5.9283775E+00  6.9031554E+01  2.2892203E-02  2.2670000E-01  2.2670000E-01
  7.8507600E+01  5.9803089E+00  7.2871863E+01  2.2892203E-02  2.3201000E-01  2.3201000E-01
  7.8507600E+01  6.0318830E+00  7.6704940E+01  2.2892203E-02  2.3731000E-01  2.3731000E-01
  7.8507600E+01  6.0840685E+00  8.0538017E+01  2.2892203E-02  2.4261000E-01  2.4261000E-01
  7.8507600E+01  6.1372317E+00  8.4378327E+01  2.2892203E-02  2.4792000E-01  2.4792000E-01
  7.8507600E+01  6.1902529E+00  8.8211404E+01  2.2892203E-02  2.5322000E-01  2.5322000E-01
  7.8507600E+01  6.2419165E+00  9.2044481E+01  2.2892203E-02  2.5852000E-01  2.5852000E-01
  7.8507600E+01  6.2919833E+00  9.5884790E+01  2.2892203E-02  2.6383000E-01  2.6383000E-01
  7.8507600E+01  6.3413045E+00  9.9717867E+01  2.2892203E-02  2.6913000E-01  2.6913000E-01
  7.8507600E+01  6.3903446E+00  1.0355094E+02  2.2892203E-02  2.7443000E-01  2.7443000E-01
  7.8507600E+01  6.4384770E+00  1.0738402E+02  2.2892203E-02  2.7973000E-01  2.7973000E-01
  7.8507600E+01  6.4850215E+00  1.1122433E+02  2.2892203E-02  2.8504000E-01  2.8504000E-01
  7.8507600E+01  6.5291383E+00  1.1505741E+02  2.2892203E-02  2.9034000E-01  2.9034000E-01
  7.8507600E+01  6.5706512E+00  1.1889049E+02  2.2892203E-02  2.9564000E-01  2.9564000E-01
  7.8507600E+01  6.6100778E+00  1.2273079E+02  2.2892203E-02  3.0095000E-01  3.0095000E-01
  7.8507600E+01  6.6480220E+00  1.2656387E+02  2.2892203E-02  3.0625000E-01  3.0625000E-01
  7.8507600E+01  6.6851256E+00  1.3039695E+02  2.2892203E-02  3.1155000E-01  3.1155000E-01
  7.8507600E+01  6.7219225E+00  1.3423726E+02  2.2892203E-02  3.1686000E-01  3.1686000E-01
  7.8507600E+01  6.7586434E+00  1.3807034E+02  2.2892203E-02  3.2216000E-01  3.2216000E-01
  7.8507600E+01  6.7956988E+00  1.4190341E+02  2.2892203E-02  3.2746000E-01  3.2746000E-01
  7.8507600E+01  6.8335926E+00  1.4574372E+02  2.2892203E-02  3.3277000E-01  3.3277000E-01
  7.8507600E+01  6.8724396E+00  1.4957680E+02  2.2892203E-02  3.3807000E-01  3.3807000E-01
  7.8507600E+01  6.9121691E+00  1.5340988E+02  2.2892203E-02  3.4337000E-01  3.4337000E-01
  7.8507600E+01  6.9525053E+00  1.5724295E+02  2.2892203E-02  3.4867000E-01  3.4867000E-01
  7.8507600E+01  6.9934117E+00  1.6108326E+02  2.2892203E-02  3.5398000E-01  3.5398000E-01
  7.8507600E+01  7.0345996E+00  1.6491634E+02  2.2892203E-02  3.5928000E-01  3.5928000E-01
  7.8507600E+01  7.0758381E+00  1.6874942E+02  2.2892203E-02  3.6458000E-01  3.6458000E-01
  7.8507600E+01  7.1167361E+00  1.7258973E+02  2.2892203E-02  3.6989000E-01  3.6989000E-01
  7.8507600E+01  7.1567984E+00  1.7642280E+02  2.2892203E-02  3.7519000E-01  3.7519000E-01
  7.8507600E+01  7.1961311E+00  1.8025588E+02  2.2892203E-02  3.8049000E-01  3.8049000E-01
  7.8507600E+01  7.2349331E+00  1.8409619E+02  2.2892203E-02  3.8580000E-01  3.8580000E-01
  7.8507600E+01  7.2731010E+00  1.8792927E+02  2.2892203E-02  3.9110000E-01  3.9110000E-01
  7.8507600E+01  7.3108000E+00  1.9176234E+02  2.2892203E-02  3.9640000E-01  3.9640000E-01
