          atime           uavg           vavg           wavg         pm1avg           tavg
  5.2507600E+01  6.6649694E-07  1.0598311E-11 -4.4096918E-09 -1.6777692E-01  0.0000000E+00
  5.2507600E+01  1.5046380E-01  5.8617675E-03 -9.6127702E-04 -1.6583748E-01  0.0000000E+00
  5.2507600E+01  2.9558299E-01  1.9848885E-02 -1.8759118E-03 -1.6365922E-01  0.0000000E+00
  5.2507600E+01  4.2643470E-01  3.7179354E-02 -2.7828470E-03 -1.6075111E-01  0.0000000E+00
  5.2507600E+01  5.3570474E-01  5.4155078E-02 -3.6924328E-03 -1.5702896E-01  0.0000000E+00
  5.2507600E+01  6.2060065E-01  6.8488047E-02 -4.5839884E-03 -1.5267107E-01  0.0000000E+00
  5.2507600E+01  6.8271412E-01  7.9267103E-02 -5.4139917E-03 -1.4796173E-01  0.0000000E+00
  5.2507600E+01  7.2623963E-01  8.6590418E-02 -6.1494494E-03 -1.4316552E-01  0.0000000E+00
  5.2507600E+01  7.5602698E-01  9.1073311E-02 -6.7716308E-03 -1.3847443E-01  0.0000000E+00
  5.2507600E+01  7.7632658E-01  9.3460607E-02 -7.2870536E-03 -1.3399650E-01  0.0000000E+00
  5.2507600E+01  7.9039100E-01  9.4393158E-02 -7.7134229E-03 -1.2975733E-01  0.0000000E+00
  5.2507600E+01  8.0020509E-01  9.4332035E-02 -8.0635830E-03 -1.2583826E-01  0.0000000E+00
  5.2507600E+01  8.0731219E-01  9.3607888E-02 -8.3554325E-03 -1.2220246E-01  0.0000000E+00
  5.2507600E+01  8.1261844E-01  9.2432054E-02 -8.6018988E-03 -1.1883440E-01  0.0000000E+00
  5.2507600E+01  8.1671843E-01  9.0951047E-02 -8.8111379E-03 -1.1571404E-01  0.0000000E+00
  5.2507600E+01  8.1999061E-01  8.9265315E-02 -8.9918703E-03 -1.1281439E-01  0.0000000E+00
  5.2507600E+01  8.2268245E-01  8.7445572E-02 -9.1478962E-03 -1.1011313E-01  0.0000000E+00
  5.2507600E+01  8.2495699E-01  8.5538127E-02 -9.2852411E-03 -1.0758773E-01  0.0000000E+00
  5.2507600E+01  8.2693364E-01  8.3577604E-02 -9.4088829E-03 -1.0521973E-01  0.0000000E+00
  5.2507600E+01  8.2870121E-01  8.1592345E-02 -9.5236580E-03 -1.0299255E-01  0.0000000E+00
  5.2507600E+01  8.3032430E-01  7.9605923E-02 -9.6346540E-03 -1.0089261E-01  0.0000000E+00
  5.2507600E+01  8.3184888E-01  7.7637192E-02 -9.7474223E-03 -9.8909240E-02  0.0000000E+00
  5.2507600E+01  8.3330739E-01  7.5699635E-02 -9.8680351E-03 -9.7033848E-02  0.0000000E+00
  5.2507600E+01  8.3472321E-01  7.3800778E-02 -1.0003005E-02 -9.5258902E-02  0.0000000E+00
  5.2507600E+01  8.3611528E-01  7.1942058E-02 -1.0158818E-02 -9.3577136E-02  0.0000000E+00
  5.2507600E+01  8.3749916E-01  7.0122526E-02 -1.0343016E-02 -9.1981466E-02  0.0000000E+00
  5.2507600E+01  8.3889562E-01  6.8339132E-02 -1.0561123E-02 -9.0465884E-02  0.0000000E+00
  5.2507600E+01  8.4031988E-01  6.6590336E-02 -1.0818793E-02 -8.9022828E-02  0.0000000E+00
  5.2507600E+01  8.4178315E-01  6.4876110E-02 -1.1120198E-02 -8.7647193E-02  0.0000000E+00
  5.2507600E+01  8.4328991E-01  6.3197039E-02 -1.1467867E-02 -8.6333083E-02  0.0000000E+00
  5.2507600E+01  8.4484896E-01  6.1541347E-02 -1.1864689E-02 -8.5066532E-02  0.0000000E+00
  5.2507600E+01  8.4643021E-01  5.9933096E-02 -1.2301815E-02 -8.3862011E-02  0.0000000E+00
  5.2507600E+01  8.4803603E-01  5.8359123E-02 -1.2776391E-02 -8.2706360E-02  0.0000000E+00
  5.2507600E+01  8.4965742E-01  5.6818106E-02 -1.3280612E-02 -8.1596271E-02  0.0000000E+00
  5.2507600E+01  8.5128675E-01  5.5308473E-02 -1.3805025E-02 -8.0528678E-02  0.0000000E+00
  5.2507600E+01  8.5291852E-01  5.3828655E-02 -1.4339158E-02 -7.9500711E-02  0.0000000E+00
  5.2507600E+01  8.5454975E-01  5.2377341E-02 -1.4872207E-02 -7.8509674E-02  0.0000000E+00
  5.2507600E+01  8.5617985E-01  5.0953675E-02 -1.5393687E-02 -7.7553032E-02  0.0000000E+00
  5.2507600E+01  8.5781007E-01  4.9557357E-02 -1.5894012E-02 -7.6628393E-02  0.0000000E+00
  5.2507600E+01  8.5944295E-01  4.8188214E-02 -1.6365051E-02 -7.5733461E-02  0.0000000E+00
  5.2507600E+01  8.6107918E-01  4.6847813E-02 -1.6799868E-02 -7.4865927E-02  0.0000000E+00
  5.2507600E+01  8.6272130E-01  4.5536250E-02 -1.7193996E-02 -7.4023761E-02  0.0000000E+00
  5.2507600E+01  8.6437017E-01  4.4254553E-02 -1.7544537E-02 -7.3205267E-02  0.0000000E+00
  5.2507600E+01  8.6602533E-01  4.3003281E-02 -1.7850909E-02 -7.2408694E-02  0.0000000E+00
  5.2507600E+01  8.6768404E-01  4.1783686E-02 -1.8113755E-02 -7.1632561E-02  0.0000000E+00
  5.2507600E+01  8.6934403E-01  4.0595578E-02 -1.8335328E-02 -7.0875631E-02  0.0000000E+00
  5.2507600E+01  8.7100273E-01  3.9439274E-02 -1.8518165E-02 -7.0136831E-02  0.0000000E+00
  5.2507600E+01  8.7265904E-01  3.8313953E-02 -1.8665722E-02 -6.9415251E-02  0.0000000E+00
  5.2507600E+01  8.7431222E-01  3.7219892E-02 -1.8780918E-02 -6.8710068E-02  0.0000000E+00
  5.2507600E+01  8.7596295E-01  3.6157133E-02 -1.8866796E-02 -6.8020552E-02  0.0000000E+00
  5.2507600E+01  8.7762528E-01  3.5118384E-02 -1.8926615E-02 -6.7341103E-02  0.0000000E+00
  5.2507600E+01  8.7927780E-01  3.4119024E-02 -1.8962532E-02 -6.6681121E-02  0.0000000E+00
  5.2507600E+01  8.8093600E-01  3.3153019E-02 -1.8977081E-02 -6.6034963E-02  0.0000000E+00
  5.2507600E+01  8.8260447E-01  3.2220199E-02 -1.8973718E-02 -6.5402158E-02  0.0000000E+00
  5.2507600E+01  8.8428752E-01  3.1321932E-02 -1.8955099E-02 -6.4782216E-02  0.0000000E+00
  5.2507600E+01  8.8598952E-01  3.0459286E-02 -1.8924400E-02 -6.4174686E-02  0.0000000E+00
  5.2507600E+01  8.8771458E-01  2.9632902E-02 -1.8885476E-02 -6.3579152E-02  0.0000000E+00
  5.2507600E+01  8.8946607E-01  2.8844548E-02 -1.8841634E-02 -6.2995112E-02  0.0000000E+00
  5.2507600E+01  8.9124723E-01  2.8093576E-02 -1.8797460E-02 -6.2422257E-02  0.0000000E+00
  5.2507600E+01  8.9306063E-01  2.7379899E-02 -1.8756351E-02 -6.1860033E-02  0.0000000E+00
  5.2507600E+01  8.9490606E-01  2.6703853E-02 -1.8720493E-02 -6.1307881E-02  0.0000000E+00
  5.2507600E+01  8.9678230E-01  2.6062674E-02 -1.8693593E-02 -6.0765404E-02  0.0000000E+00
  5.2507600E+01  8.9868725E-01  2.5455824E-02 -1.8676614E-02 -6.0231936E-02  0.0000000E+00
  5.2507600E+01  9.0061846E-01  2.4880094E-02 -1.8671867E-02 -5.9706984E-02  0.0000000E+00
  5.2507600E+01  9.0257304E-01  2.4333503E-02 -1.8679725E-02 -5.9189947E-02  0.0000000E+00
  5.2507600E+01  9.0454784E-01  2.3813721E-02 -1.8700016E-02 -5.8680266E-02  0.0000000E+00
  5.2507600E+01  9.0653947E-01  2.3318480E-02 -1.8731752E-02 -5.8177417E-02  0.0000000E+00
  5.2507600E+01  9.0854437E-01  2.2845634E-02 -1.8773183E-02 -5.7680911E-02  0.0000000E+00
  5.2507600E+01  9.1055878E-01  2.2393171E-02 -1.8821911E-02 -5.7190300E-02  0.0000000E+00
  5.2507600E+01  9.1257870E-01  2.1958882E-02 -1.8875280E-02 -5.6705199E-02  0.0000000E+00
  5.2507600E+01  9.1461528E-01  2.1539050E-02 -1.8929658E-02 -5.6221625E-02  0.0000000E+00
  5.2507600E+01  9.1663420E-01  2.1136852E-02 -1.8981794E-02 -5.5746441E-02  0.0000000E+00
  5.2507600E+01  9.1864680E-01  2.0749050E-02 -1.9027670E-02 -5.5275664E-02  0.0000000E+00
  5.2507600E+01  9.2064916E-01  2.0373209E-02 -1.9064766E-02 -5.4809054E-02  0.0000000E+00
  5.2507600E+01  9.2263818E-01  2.0008059E-02 -1.9090155E-02 -5.4346307E-02  0.0000000E+00
  5.2507600E+01  9.2461189E-01  1.9653168E-02 -1.9100951E-02 -5.3887083E-02  0.0000000E+00
  5.2507600E+01  9.2656945E-01  1.9307233E-02 -1.9095537E-02 -5.3431083E-02  0.0000000E+00
  5.2507600E+01  9.2851221E-01  1.8969917E-02 -1.9072498E-02 -5.2977956E-02  0.0000000E+00
  5.2507600E+01  9.3044035E-01  1.8639246E-02 -1.9031917E-02 -5.2527737E-02  0.0000000E+00
  5.2507600E+01  9.3235645E-01  1.8314983E-02 -1.8973831E-02 -5.2079986E-02  0.0000000E+00
  5.2507600E+01  9.3426012E-01  1.7995487E-02 -1.8898876E-02 -5.1634591E-02  0.0000000E+00
  5.2507600E+01  9.3615076E-01  1.7678680E-02 -1.8808007E-02 -5.1191522E-02  0.0000000E+00
  5.2507600E+01  9.3802854E-01  1.7363967E-02 -1.8701571E-02 -5.0750705E-02  0.0000000E+00
  5.2507600E+01  9.3989338E-01  1.7048883E-02 -1.8581311E-02 -5.0312151E-02  0.0000000E+00
  5.2507600E+01  9.4174568E-01  1.6732449E-02 -1.8448426E-02 -4.9875865E-02  0.0000000E+00
  5.2507600E+01  9.4358578E-01  1.6413500E-02 -1.8304522E-02 -4.9441902E-02  0.0000000E+00
  5.2507600E+01  9.4541397E-01  1.6091030E-02 -1.8151367E-02 -4.9010364E-02  0.0000000E+00
  5.2507600E+01  9.4723050E-01  1.5764203E-02 -1.7990830E-02 -4.8581386E-02  0.0000000E+00
  5.2507600E+01  9.4903549E-01  1.5432052E-02 -1.7824979E-02 -4.8155141E-02  0.0000000E+00
  5.2507600E+01  9.5082906E-01  1.5095030E-02 -1.7655094E-02 -4.7731811E-02  0.0000000E+00
  5.2507600E+01  9.5262433E-01  1.4749388E-02 -1.7482132E-02 -4.7308498E-02  0.0000000E+00
  5.2507600E+01  9.5439490E-01  1.4400170E-02 -1.7310134E-02 -4.6891620E-02  0.0000000E+00
  5.2507600E+01  9.5615399E-01  1.4045914E-02 -1.7138481E-02 -4.6478241E-02  0.0000000E+00
  5.2507600E+01  9.5790169E-01  1.3685859E-02 -1.6968893E-02 -4.6068509E-02  0.0000000E+00
  5.2507600E+01  9.5963813E-01  1.3321526E-02 -1.6801451E-02 -4.5662571E-02  0.0000000E+00
  5.2507600E+01  9.6136360E-01  1.2953802E-02 -1.6636587E-02 -4.5260541E-02  0.0000000E+00
  5.2507600E+01  9.6307864E-01  1.2582991E-02 -1.6475280E-02 -4.4862481E-02  0.0000000E+00
  5.2507600E+01  9.6478384E-01  1.2211328E-02 -1.6317231E-02 -4.4468502E-02  0.0000000E+00
  5.2507600E+01  9.6648010E-01  1.1840168E-02 -1.6163253E-02 -4.4078692E-02  0.0000000E+00
  5.2507600E+01  9.6816842E-01  1.1471382E-02 -1.6014461E-02 -4.3693194E-02  0.0000000E+00
  5.2507600E+01  9.6984895E-01  1.1106639E-02 -1.5873049E-02 -4.3312082E-02  0.0000000E+00
  5.2507600E+01  9.7152111E-01  1.0747268E-02 -1.5739855E-02 -4.2935183E-02  0.0000000E+00
  5.2507600E+01  9.7318420E-01  1.0395241E-02 -1.5615066E-02 -4.2562623E-02  0.0000000E+00
  5.2507600E+01  9.7483597E-01  1.0051686E-02 -1.5499089E-02 -4.2194384E-02  0.0000000E+00
  5.2507600E+01  9.7647480E-01  9.7164855E-03 -1.5392728E-02 -4.1830366E-02  0.0000000E+00
  5.2507600E+01  9.7809954E-01  9.3899594E-03 -1.5295445E-02 -4.1470517E-02  0.0000000E+00
  5.2507600E+01  9.7970944E-01  9.0716578E-03 -1.5206904E-02 -4.1114698E-02  0.0000000E+00
  5.2507600E+01  9.8130400E-01  8.7619723E-03 -1.5125055E-02 -4.0762859E-02  0.0000000E+00
  5.2507600E+01  9.8288289E-01  8.4596750E-03 -1.5049589E-02 -4.0414736E-02  0.0000000E+00
  5.2507600E+01  9.8444587E-01  8.1642609E-03 -1.4979012E-02 -4.0070127E-02  0.0000000E+00
  5.2507600E+01  9.8600413E-01  7.8738303E-03 -1.4910064E-02 -3.9726408E-02  0.0000000E+00
  5.2507600E+01  9.8753445E-01  7.5914414E-03 -1.4843186E-02 -3.9388308E-02  0.0000000E+00
  5.2507600E+01  9.8904801E-01  7.3147493E-03 -1.4775877E-02 -3.9053109E-02  0.0000000E+00
  5.2507600E+01  9.9054428E-01  7.0431690E-03 -1.4707062E-02 -3.8720577E-02  0.0000000E+00
  5.2507600E+01  9.9202281E-01  6.7771036E-03 -1.4634268E-02 -3.8390669E-02  0.0000000E+00
  5.2507600E+01  9.9348277E-01  6.5156652E-03 -1.4557697E-02 -3.8063141E-02  0.0000000E+00
  5.2507600E+01  9.9492346E-01  6.2589453E-03 -1.4476247E-02 -3.7737960E-02  0.0000000E+00
  5.2507600E+01  9.9634414E-01  6.0068641E-03 -1.4389534E-02 -3.7415106E-02  0.0000000E+00
  5.2507600E+01  9.9774401E-01  5.7591744E-03 -1.4297890E-02 -3.7094573E-02  0.0000000E+00
  5.2507600E+01  9.9912281E-01  5.5162707E-03 -1.4200700E-02 -3.6776538E-02  0.0000000E+00
  5.2507600E+01  1.0004803E+00  5.2779162E-03 -1.4098771E-02 -3.6461092E-02  0.0000000E+00
  5.2507600E+01  1.0018169E+00  5.0440554E-03 -1.3992592E-02 -3.6148403E-02  0.0000000E+00
  5.2507600E+01  1.0031337E+00  4.8147685E-03 -1.3882223E-02 -3.5838689E-02  0.0000000E+00
  5.2507600E+01  1.0044325E+00  4.5894835E-03 -1.3768604E-02 -3.5532015E-02  0.0000000E+00
  5.2507600E+01  1.0057164E+00  4.3679195E-03 -1.3651392E-02 -3.5228479E-02  0.0000000E+00
  5.2507600E+01  1.0069880E+00  4.1512876E-03 -1.3529786E-02 -3.4928092E-02  0.0000000E+00
  5.2507600E+01  1.0082471E+00  3.9388971E-03 -1.3405139E-02 -3.4631127E-02  0.0000000E+00
  5.2507600E+01  1.0094930E+00  3.7299611E-03 -1.3278159E-02 -3.4337449E-02  0.0000000E+00
  5.2507600E+01  1.0107267E+00  3.5256323E-03 -1.3147467E-02 -3.4047157E-02  0.0000000E+00
  5.2507600E+01  1.0119480E+00  3.3258252E-03 -1.3014062E-02 -3.3760034E-02  0.0000000E+00
  5.2507600E+01  1.0131667E+00  3.1295114E-03 -1.2877032E-02 -3.3473915E-02  0.0000000E+00
  5.2507600E+01  1.0143665E+00  2.9402307E-03 -1.2738011E-02 -3.3193020E-02  0.0000000E+00
  5.2507600E+01  1.0155574E+00  2.7566424E-03 -1.2596484E-02 -3.2915094E-02  0.0000000E+00
  5.2507600E+01  1.0167412E+00  2.5791207E-03 -1.2452380E-02 -3.2640076E-02  0.0000000E+00
  5.2507600E+01  1.0179183E+00  2.4074061E-03 -1.2306585E-02 -3.2367701E-02  0.0000000E+00
