          atime           conv           prod        pres_tr        pres_df        garbage
  5.2507600E+01  4.0421748E-07 -2.5755725E-11 -4.3818545E-08  7.2821507E-05  1.7126284E-03
  5.2507600E+01 -9.2202735E-03  1.0438469E-02 -1.7646647E-02 -1.7395838E-02  1.7256511E-03
  5.2507600E+01 -4.9454130E-02  6.1532559E-02 -4.2656743E-02 -4.2617628E-02 -3.5085518E-04
  5.2507600E+01 -1.0293278E-01  1.3751654E-01 -6.1258446E-02 -6.1814116E-02 -2.4198955E-03
  5.2507600E+01 -1.4274841E-01  1.9218124E-01 -6.5602516E-02 -6.6768641E-02 -2.5405932E-03
  5.2507600E+01 -1.5262622E-01  1.9867436E-01 -5.6830505E-02 -5.7891205E-02  7.6803098E-04
  5.2507600E+01 -1.3307267E-01  1.6538016E-01 -4.0538641E-02 -4.0848699E-02  3.7535225E-03
  5.2507600E+01 -1.0092025E-01  1.1652511E-01 -2.1951462E-02 -2.1428240E-02  6.4552457E-03
  5.2507600E+01 -7.6663804E-02  7.0806867E-02 -4.3526630E-03 -3.6212867E-03  6.5786969E-03
  5.2507600E+01 -6.7394211E-02  3.5585575E-02  1.0664926E-02  1.0890403E-02  2.6766994E-03
  5.2507600E+01 -6.4365561E-02  1.0702865E-02  2.2591946E-02  2.2010923E-02 -2.6133026E-03
  5.2507600E+01 -5.9824899E-02 -5.9970127E-03  3.1411727E-02  3.0201585E-02 -5.6317919E-03
  5.2507600E+01 -5.2732212E-02 -1.7207797E-02  3.7793926E-02  3.6262398E-02 -6.6649468E-03
  5.2507600E+01 -4.5737939E-02 -2.4637193E-02  4.2380821E-02  4.0777634E-02 -5.6579567E-03
  5.2507600E+01 -4.0500728E-02 -2.9412113E-02  4.5724067E-02  4.4218357E-02 -1.7414909E-03
  5.2507600E+01 -3.7378708E-02 -3.2344397E-02  4.8251739E-02  4.6835251E-02  3.9070343E-04
  5.2507600E+01 -3.4934587E-02 -3.4020367E-02  5.0046718E-02  4.8747566E-02  4.0357648E-03
  5.2507600E+01 -3.2665127E-02 -3.4809286E-02  5.1173857E-02  4.9961035E-02  5.7833036E-03
  5.2507600E+01 -3.0467389E-02 -3.4906951E-02  5.1677073E-02  5.0557305E-02  6.9405627E-03
  5.2507600E+01 -2.8661168E-02 -3.4438227E-02  5.1743809E-02  5.0724359E-02  7.0086862E-03
  5.2507600E+01 -2.7438345E-02 -3.3522841E-02  5.1538126E-02  5.0614748E-02  5.6253752E-03
  5.2507600E+01 -2.6679072E-02 -3.2296335E-02  5.1138481E-02  5.0297475E-02  3.1461073E-03
  5.2507600E+01 -2.6018852E-02 -3.0900679E-02  5.0545154E-02  4.9770703E-02  3.8476810E-04
  5.2507600E+01 -2.5050565E-02 -2.9459059E-02  4.9722298E-02  4.9002429E-02 -1.9654444E-03
  5.2507600E+01 -2.3545500E-02 -2.8049302E-02  4.8639070E-02  4.7966311E-02 -3.7101518E-03
  5.2507600E+01 -2.1577422E-02 -2.6690886E-02  4.7278499E-02  4.6639781E-02 -4.8087417E-03
  5.2507600E+01 -1.9439540E-02 -2.5359199E-02  4.5601585E-02  4.4974059E-02 -4.1986152E-03
  5.2507600E+01 -1.7590074E-02 -2.4031824E-02  4.3857128E-02  4.3270105E-02 -3.9540215E-03
  5.2507600E+01 -1.6329362E-02 -2.2701950E-02  4.2049195E-02  4.1483274E-02 -2.8445751E-03
  5.2507600E+01 -1.5694884E-02 -2.1386662E-02  4.0348280E-02  3.9799160E-02 -1.6438929E-03
  5.2507600E+01 -1.5598388E-02 -2.0101197E-02  3.8816795E-02  3.8287043E-02 -6.6706204E-04
  5.2507600E+01 -1.5901300E-02 -1.8887347E-02  3.7490539E-02  3.6986216E-02 -6.4360636E-06
  5.2507600E+01 -1.6462485E-02 -1.7751105E-02  3.6338093E-02  3.5868601E-02  3.7517037E-04
  5.2507600E+01 -1.7172027E-02 -1.6698707E-02  3.5325514E-02  3.4903141E-02  5.3465651E-04
  5.2507600E+01 -1.7959075E-02 -1.5727166E-02  3.4415365E-02  3.4053906E-02  5.2303434E-04
  5.2507600E+01 -1.8789000E-02 -1.4826188E-02  3.3572726E-02  3.3284708E-02  3.8119210E-04
  5.2507600E+01 -1.9651742E-02 -1.3981206E-02  3.2768211E-02  3.2561253E-02  1.5091302E-04
  5.2507600E+01 -2.0545746E-02 -1.3176865E-02  3.1979974E-02  3.1853722E-02 -1.1320066E-04
  5.2507600E+01 -2.1461915E-02 -1.2400308E-02  3.1196676E-02  3.1142664E-02 -3.4524793E-04
  5.2507600E+01 -2.2371985E-02 -1.1643697E-02  3.0423124E-02  3.0431080E-02 -4.9730146E-04
  5.2507600E+01 -2.3225747E-02 -1.0904585E-02  2.9692527E-02  2.9765587E-02 -6.1109146E-04
  5.2507600E+01 -2.4023864E-02 -1.0181494E-02  2.8973896E-02  2.9084864E-02 -7.4676501E-04
  5.2507600E+01 -2.4785671E-02 -9.4786900E-03  2.8292024E-02  2.8426669E-02 -8.1829202E-04
  5.2507600E+01 -2.5455925E-02 -8.8097853E-03  2.7652211E-02  2.7802368E-02 -8.5875953E-04
  5.2507600E+01 -2.6006038E-02 -8.1813834E-03  2.7051994E-02  2.7208623E-02 -8.8262471E-04
  5.2507600E+01 -2.6423609E-02 -7.5947945E-03  2.6490034E-02  2.6645802E-02 -8.9344333E-04
  5.2507600E+01 -2.6704961E-02 -7.0465257E-03  2.5966373E-02  2.6115778E-02 -8.9055614E-04
  5.2507600E+01 -2.6850672E-02 -6.5302063E-03  2.5479742E-02  2.5620239E-02 -8.7276083E-04
  5.2507600E+01 -2.6863464E-02 -6.0367929E-03  2.5028787E-02  2.5159461E-02 -8.4082014E-04
  5.2507600E+01 -2.6747863E-02 -5.5562570E-03  2.4610224E-02  2.4731526E-02 -7.9777905E-04
  5.2507600E+01 -2.6508817E-02 -5.0748698E-03  2.4216084E-02  2.4329056E-02 -7.4819426E-04
  5.2507600E+01 -2.6160998E-02 -4.5903953E-03  2.3844714E-02  2.3950809E-02 -6.9851433E-04
  5.2507600E+01 -2.5719396E-02 -4.0908432E-03  2.3485306E-02  2.3584322E-02 -6.5370677E-04
  5.2507600E+01 -2.5206076E-02 -3.5709054E-03  2.3126687E-02  2.3218524E-02 -6.1731105E-04
  5.2507600E+01 -2.4648114E-02 -3.0270965E-03  2.2758226E-02  2.2841573E-02 -5.9106204E-04
  5.2507600E+01 -2.4074915E-02 -2.4588491E-03  2.2368908E-02  2.2441976E-02 -5.7543335E-04
  5.2507600E+01 -2.3513004E-02 -1.8685176E-03  2.1948229E-02  2.2009910E-02 -5.7192477E-04
  5.2507600E+01 -2.2977672E-02 -1.2602237E-03  2.1488935E-02  2.1538713E-02 -5.8730331E-04
  5.2507600E+01 -2.2481821E-02 -6.3491658E-04  2.0998490E-02  2.1060273E-02 -6.1930846E-04
  5.2507600E+01 -2.2053922E-02 -8.3321110E-06  2.0463213E-02  2.0532447E-02 -6.5194001E-04
  5.2507600E+01 -2.1663591E-02  6.0235651E-04  1.9883402E-02  1.9960333E-02 -6.8651730E-04
  5.2507600E+01 -2.1277180E-02  1.1879085E-03  1.9261478E-02  1.9356251E-02 -7.1843157E-04
  5.2507600E+01 -2.0868187E-02  1.7449905E-03  1.8601276E-02  1.8722375E-02 -7.4192505E-04
  5.2507600E+01 -2.0421449E-02  2.2713794E-03  1.7903512E-02  1.8057119E-02 -7.5163457E-04
  5.2507600E+01 -1.9934550E-02  2.7667687E-03  1.7171224E-02  1.7359103E-02 -7.4380448E-04
  5.2507600E+01 -1.9417001E-02  3.2308496E-03  1.6407991E-02  1.6629131E-02 -7.1665879E-04
  5.2507600E+01 -1.8887708E-02  3.6629688E-03  1.5618271E-02  1.5870620E-02 -6.7041728E-04
  5.2507600E+01 -1.8371251E-02  4.0619171E-03  1.4807035E-02  1.5088923E-02 -6.0697243E-04
  5.2507600E+01 -1.7893520E-02  4.4259900E-03  1.3979279E-02  1.4289971E-02 -5.2937489E-04
  5.2507600E+01 -1.7477226E-02  4.7530579E-03  1.3139014E-02  1.3478688E-02 -4.4126063E-04
  5.2507600E+01 -1.7135616E-02  5.0440256E-03  1.2285141E-02  1.2651492E-02 -3.4561957E-04
  5.2507600E+01 -1.6878755E-02  5.2928450E-03  1.1430992E-02  1.1819939E-02 -2.4738802E-04
  5.2507600E+01 -1.6696722E-02  5.5030037E-03  1.0574477E-02  1.0974586E-02 -1.4916083E-04
  5.2507600E+01 -1.6570669E-02  5.6762171E-03  9.7165721E-03  1.0111132E-02 -5.4593417E-05
  5.2507600E+01 -1.6472883E-02  5.8172375E-03  8.8615982E-03  9.2282055E-03  3.1263159E-05
  5.2507600E+01 -1.6372717E-02  5.9339732E-03  8.0190612E-03  8.3335987E-03  1.0014044E-04
  5.2507600E+01 -1.6246116E-02  6.0367784E-03  7.2045792E-03  7.4533400E-03  1.3778722E-04
  5.2507600E+01 -1.6089259E-02  6.1393448E-03  6.4467632E-03  6.6440420E-03  1.2035180E-04
  5.2507600E+01 -1.5838720E-02  6.2483008E-03  5.6839419E-03  5.8092253E-03  1.3108891E-04
  5.2507600E+01 -1.5553497E-02  6.3408282E-03  4.9960080E-03  5.0605624E-03  1.2020261E-04
  5.2507600E+01 -1.5205985E-02  6.4152319E-03  4.3901889E-03  4.4212325E-03  8.6121314E-05
  5.2507600E+01 -1.4761644E-02  6.4727328E-03  3.8568493E-03  3.8787039E-03  4.4933620E-05
  5.2507600E+01 -1.4203759E-02  6.5157306E-03  3.3950433E-03  3.4251163E-03  5.6286417E-06
  5.2507600E+01 -1.3531303E-02  6.5456748E-03  3.0025251E-03  3.0541723E-03 -2.7578661E-05
  5.2507600E+01 -1.2756329E-02  6.5643466E-03  2.6790326E-03  2.7591113E-03 -5.3276490E-05
  5.2507600E+01 -1.1901019E-02  6.5729019E-03  2.4216651E-03  2.5316101E-03 -7.1548564E-05
  5.2507600E+01 -1.0994520E-02  6.5720162E-03  2.2247862E-03  2.3614553E-03 -8.3034957E-05
  5.2507600E+01 -1.0069689E-02  6.5619775E-03  2.0800800E-03  2.2368333E-03 -8.8368512E-05
  5.2507600E+01 -9.1598855E-03  6.5427372E-03  1.9764596E-03  2.1450836E-03 -8.7934656E-05
  5.2507600E+01 -8.2959334E-03  6.5147199E-03  1.9047564E-03  2.0737578E-03 -8.1697366E-05
  5.2507600E+01 -7.4978218E-03  6.4775661E-03  1.8513733E-03  2.0113867E-03 -6.9477391E-05
  5.2507600E+01 -6.7953160E-03  6.4325985E-03  1.8076418E-03  1.9504620E-03 -5.1323428E-05
  5.2507600E+01 -6.1907790E-03  6.3812492E-03  1.7687033E-03  1.8858365E-03 -2.7218682E-05
  5.2507600E+01 -5.6823003E-03  6.3252328E-03  1.7291037E-03  1.8172801E-03  2.1688221E-06
  5.2507600E+01 -5.2572773E-03  6.2676319E-03  1.6925998E-03  1.7492689E-03  3.5821206E-05
  5.2507600E+01 -4.8930973E-03  6.2117947E-03  1.6650758E-03  1.6906342E-03  7.2229448E-05
  5.2507600E+01 -4.5588893E-03  6.1611130E-03  1.6539323E-03  1.6534330E-03  1.0980454E-04
  5.2507600E+01 -4.2184725E-03  6.1191497E-03  1.6718168E-03  1.6508861E-03  1.4766502E-04
  5.2507600E+01 -3.8346298E-03  6.0881600E-03  1.7273199E-03  1.6942293E-03  1.8657079E-04
  5.2507600E+01 -3.3748363E-03  6.0684546E-03  1.8237988E-03  1.7883219E-03  2.3051173E-04
  5.2507600E+01 -2.8443506E-03  6.0588743E-03  1.9454233E-03  1.9046643E-03  2.6636154E-04
  5.2507600E+01 -2.3401092E-03  6.0453471E-03  2.1062593E-03  2.0565139E-03  2.6651850E-04
  5.2507600E+01 -1.8670464E-03  6.0193527E-03  2.3069237E-03  2.2636693E-03  2.6150018E-04
  5.2507600E+01 -1.4470981E-03  5.9819810E-03  2.5233028E-03  2.4937046E-03  2.5233607E-04
