          atime            tkk            imb            div        garbage        garbage
  5.2507600E+01  3.2351899E-02  3.9624181E-04 -1.4916083E-04  5.5030037E-03  1.0974586E-02
  5.2507600E+01  3.2329122E-02  3.5326403E-04 -5.4593417E-05  5.6762171E-03  1.0111132E-02
  5.2507600E+01  3.2304415E-02  2.8330452E-04  3.1263159E-05  5.8172375E-03  9.2282055E-03
  5.2507600E+01  3.2277423E-02  2.0623501E-04  1.0014044E-04  5.9339732E-03  8.3335987E-03
  5.2507600E+01  3.2247583E-02  1.5604264E-04  1.3778722E-04  6.0367784E-03  7.4533400E-03
  5.2507600E+01  3.2214748E-02  1.9712132E-04  1.2035180E-04  6.1393448E-03  6.6440420E-03
  5.2507600E+01  3.2178172E-02  2.5124796E-04  1.3108891E-04  6.2483008E-03  5.8092253E-03
  5.2507600E+01  3.2137023E-02  3.3273457E-04  1.2020261E-04  6.3408282E-03  5.0605624E-03
  5.2507600E+01  3.2090821E-02  4.8717083E-04  8.6121314E-05  6.4152319E-03  4.4212325E-03
  5.2507600E+01  3.2038997E-02  6.9825595E-04  4.4933620E-05  6.4727328E-03  3.8787039E-03
  5.2507600E+01  3.1981339E-02  9.3343599E-04  5.6286417E-06  6.5157306E-03  3.4251163E-03
  5.2507600E+01  3.1917471E-02  1.1500099E-03 -2.7578661E-05  6.5456748E-03  3.0541723E-03
  5.2507600E+01  3.1847436E-02  1.3115329E-03 -5.3276490E-05  6.5643466E-03  2.7591113E-03
  5.2507600E+01  3.1771410E-02  1.3902671E-03 -7.1548564E-05  6.5729019E-03  2.5316101E-03
  5.2507600E+01  3.1689739E-02  1.3710072E-03 -8.3034957E-05  6.5720162E-03  2.3614553E-03
  5.2507600E+01  3.1602910E-02  1.2518196E-03 -8.8368512E-05  6.5619775E-03  2.2368333E-03
  5.2507600E+01  3.1511447E-02  1.0420954E-03 -8.7934656E-05  6.5427372E-03  2.1450836E-03
  5.2507600E+01  3.1416184E-02  7.6396016E-04 -8.1697366E-05  6.5147199E-03  2.0737578E-03
  5.2507600E+01  3.1316837E-02  4.3836256E-04 -6.9477391E-05  6.4775661E-03  2.0113867E-03
  5.2507600E+01  3.1215489E-02  9.8300881E-05 -5.1323428E-05  6.4325985E-03  1.9504620E-03
  5.2507600E+01  3.1112132E-02 -2.3004014E-04 -2.7218682E-05  6.3812492E-03  1.8858365E-03
  5.2507600E+01  3.1006954E-02 -5.2834708E-04  2.1688221E-06  6.3252328E-03  1.8172801E-03
  5.2507600E+01  3.0900426E-02 -7.8065775E-04  3.5821206E-05  6.2676319E-03  1.7492689E-03
  5.2507600E+01  3.0792708E-02 -9.8134202E-04  7.2229448E-05  6.2117947E-03  1.6906342E-03
  5.2507600E+01  3.0683688E-02 -1.1334724E-03  1.0980454E-04  6.1611130E-03  1.6534330E-03
  5.2507600E+01  3.0573507E-02 -1.2395845E-03  1.4766502E-04  6.1191497E-03  1.6508861E-03
  5.2507600E+01  3.0462079E-02 -1.3012444E-03  1.8657079E-04  6.0881600E-03  1.6942293E-03
  5.2507600E+01  3.0349467E-02 -1.3057938E-03  2.3051173E-04  6.0684546E-03  1.7883219E-03
  5.2507600E+01  3.0235764E-02 -1.3145005E-03  2.6636154E-04  6.0588743E-03  1.9046643E-03
  5.2507600E+01  3.0121685E-02 -1.3864734E-03  2.6651850E-04  6.0453471E-03  2.0565139E-03
  5.2507600E+01  3.0007839E-02 -1.3768257E-03  2.6150018E-04  6.0193527E-03  2.2636693E-03
  5.2507600E+01  2.9894247E-02 -1.2996544E-03  2.5233607E-04  5.9819810E-03  2.4937046E-03
  5.2507600E+01  2.9780704E-02 -1.1682523E-03  2.3940920E-04  5.9347942E-03  2.7235376E-03
  5.2507600E+01  2.9667174E-02 -9.9456473E-04  2.2297135E-04  5.8796362E-03  2.9372037E-03
  5.2507600E+01  2.9553511E-02 -7.9301171E-04  2.0350917E-04  5.8181656E-03  3.1240912E-03
