          atime          uvari          vvari          wvari          pvari          tvari
  5.2507600E+01 -2.7898914E-13 -1.0163152E-15 -6.0568045E-14  1.8150793E-03  0.0000000E+00
  5.2507600E+01  2.2895963E-03  4.4100188E-06  6.8924882E-04  1.7708597E-03  0.0000000E+00
  5.2507600E+01  8.7352352E-03  4.8887764E-05  2.7847650E-03  1.7142946E-03  0.0000000E+00
  5.2507600E+01  1.7346077E-02  1.6737100E-04  6.2268813E-03  1.6292953E-03  0.0000000E+00
  5.2507600E+01  2.5267743E-02  3.5611481E-04  1.0611817E-02  1.5191502E-03  0.0000000E+00
  5.2507600E+01  3.0613760E-02  6.0043390E-04  1.5245333E-02  1.3981996E-03  0.0000000E+00
  5.2507600E+01  3.3152847E-02  8.9986730E-04  1.9442280E-02  1.2811153E-03  0.0000000E+00
  5.2507600E+01  3.3704243E-02  1.2637161E-03  2.2785386E-02  1.1770605E-03  0.0000000E+00
  5.2507600E+01  3.3244901E-02  1.6946578E-03  2.5168439E-02  1.0893989E-03  0.0000000E+00
  5.2507600E+01  3.2461265E-02  2.1836792E-03  2.6697901E-02  1.0176820E-03  0.0000000E+00
  5.2507600E+01  3.1687046E-02  2.7187379E-03  2.7567574E-02  9.5978660E-04  0.0000000E+00
  5.2507600E+01  3.1057001E-02  3.2754327E-03  2.7959148E-02  9.1443659E-04  0.0000000E+00
  5.2507600E+01  3.0578923E-02  3.8437394E-03  2.8041660E-02  8.7903064E-04  0.0000000E+00
  5.2507600E+01  3.0229105E-02  4.4127619E-03  2.7934184E-02  8.5173544E-04  0.0000000E+00
  5.2507600E+01  2.9979947E-02  4.9738680E-03  2.7719815E-02  8.3102727E-04  0.0000000E+00
  5.2507600E+01  2.9803093E-02  5.5206133E-03  2.7452306E-02  8.1554398E-04  0.0000000E+00
  5.2507600E+01  2.9674015E-02  6.0478131E-03  2.7164147E-02  8.0427725E-04  0.0000000E+00
  5.2507600E+01  2.9574583E-02  6.5520880E-03  2.6873325E-02  7.9640118E-04  0.0000000E+00
  5.2507600E+01  2.9495298E-02  7.0308719E-03  2.6588474E-02  7.9131277E-04  0.0000000E+00
