          atime        pres_st        turb_df           diss        visc_df        garbage
  5.2507600E+01  6.8929161E-05 -3.3988567E-07 -3.4129808E-01  3.4166064E-01 -2.5755725E-11
  5.2507600E+01  6.5715720E-05  2.5676303E-03 -3.4626706E-01  3.4185669E-01  1.0438469E-02
  5.2507600E+01  2.4367641E-05  1.2841351E-02 -3.1071796E-01  2.2913896E-01  6.1532559E-02
  5.2507600E+01  6.8582609E-06  2.1042346E-02 -2.3058029E-01  2.9295401E-02  1.3751654E-01
  5.2507600E+01  3.3169788E-05  1.6211927E-02 -1.5036979E-01 -1.3008075E-01  1.9218124E-01
  5.2507600E+01  1.2716900E-04 -1.2615640E-03 -9.9209335E-02 -1.8633642E-01  1.9867436E-01
  5.2507600E+01  1.5168739E-04 -2.0769868E-02 -7.5038331E-02 -1.6193038E-01  1.6538016E-01
  5.2507600E+01  1.4079019E-04 -3.2575361E-02 -6.4766262E-02 -1.1111997E-01  1.1652511E-01
  5.2507600E+01  8.1680984E-05 -3.3754205E-02 -5.9489988E-02 -6.5268616E-02  7.0806867E-02
  5.2507600E+01 -8.4767670E-06 -2.7724246E-02 -5.6025382E-02 -3.4579124E-02  3.5585575E-02
  5.2507600E+01 -8.6417732E-05 -1.9932031E-02 -5.3432425E-02 -1.6750723E-02  1.0702865E-02
  5.2507600E+01 -8.9088822E-05 -1.4288625E-02 -5.1445119E-02 -7.7371900E-03 -5.9970127E-03
  5.2507600E+01 -5.4994321E-05 -1.1625598E-02 -4.9803611E-02 -3.3011215E-03 -1.7207797E-02
  5.2507600E+01 -2.2437084E-05 -1.0989219E-02 -4.8281457E-02 -9.2038396E-04 -2.4637193E-02
  5.2507600E+01  2.3735038E-05 -1.1161769E-02 -4.6787387E-02  1.6492420E-04 -2.9412113E-02
  5.2507600E+01  2.7929580E-05 -1.1307697E-02 -4.5334667E-02  2.6377462E-04 -3.2344397E-02
  5.2507600E+01  4.0243697E-05 -1.1356089E-02 -4.3927143E-02  9.3799997E-05 -3.4020367E-02
  5.2507600E+01  2.6459099E-05 -1.1291265E-02 -4.2595069E-02 -2.6677517E-04 -3.4809286E-02
  5.2507600E+01  1.1895498E-05 -1.0955903E-02 -4.1356039E-02 -5.5602594E-04 -3.4906951E-02
  5.2507600E+01 -9.0949343E-07 -1.0222340E-02 -4.0233263E-02 -7.4635253E-04 -3.4438227E-02
  5.2507600E+01 -1.3100805E-05 -9.0803999E-03 -3.9239408E-02 -8.6815023E-04 -3.3522841E-02
  5.2507600E+01 -2.2511790E-05 -7.6543204E-03 -3.8372193E-02 -9.3324740E-04 -3.2296335E-02
  5.2507600E+01 -2.4551432E-05 -6.1673816E-03 -3.7617309E-02 -9.2608457E-04 -3.0900679E-02
  5.2507600E+01 -1.6748480E-05 -4.8728422E-03 -3.6954284E-02 -8.3060467E-04 -2.9459059E-02
  5.2507600E+01 -2.7276838E-06 -3.9697891E-03 -3.6360788E-02 -6.6082391E-04 -2.8049302E-02
  5.2507600E+01  8.6046322E-06 -3.5225189E-03 -3.5811547E-02 -4.6305215E-04 -2.6690886E-02
  5.2507600E+01  1.3975147E-05 -3.3953618E-03 -3.5272201E-02 -2.6642973E-04 -2.5359199E-02
  5.2507600E+01  1.8980934E-05 -3.4207562E-03 -3.4743937E-02 -2.2328913E-04 -2.4031824E-02
  5.2507600E+01  1.5211518E-05 -3.6023830E-03 -3.4204417E-02 -2.5576977E-04 -2.2701950E-02
