          atime         pst_uu         pst_vv         pst_ww         pm1avg           tavg
  2.0139100E+02  0.0000000E+00  4.8454704E-05  0.0000000E+00  2.0670824E-03  0.0000000E+00
  2.0139100E+02 -2.7887337E-05  2.0402396E-04 -1.2764348E-04  2.0670472E-03  0.0000000E+00
  2.0139100E+02 -1.0445114E-04  6.4909204E-04 -4.9609310E-04  2.0669440E-03  0.0000000E+00
  2.0139100E+02 -2.0943012E-04  1.3225683E-03 -1.0646205E-03  2.0667770E-03  0.0000000E+00
  2.0139100E+02 -3.1233842E-04  2.1344422E-03 -1.7736711E-03  2.0665406E-03  0.0000000E+00
  2.0139100E+02 -3.7698685E-04  2.9815254E-03 -2.5559910E-03  2.0661908E-03  0.0000000E+00
  2.0139100E+02 -3.6674795E-04  3.7636116E-03 -3.3476420E-03  2.0655932E-03  0.0000000E+00
  2.0139100E+02 -2.5006026E-04  4.3991659E-03 -4.0984971E-03  2.0644483E-03  0.0000000E+00
  2.0139100E+02 -4.9656534E-06  4.8357135E-03 -4.7783597E-03  2.0622097E-03  0.0000000E+00
  2.0139100E+02  3.7799493E-04  5.0536624E-03 -5.3777825E-03  2.0580195E-03  0.0000000E+00
  2.0139100E+02  8.9488886E-04  5.0634014E-03 -5.9036451E-03  2.0506942E-03  0.0000000E+00
  2.0139100E+02  1.5296543E-03  4.8968720E-03 -6.3712307E-03  2.0387831E-03  0.0000000E+00
  2.0139100E+02  2.2574516E-03  4.5953766E-03 -6.7955511E-03  2.0206817E-03  0.0000000E+00
  2.0139100E+02  3.0493529E-03  4.1963970E-03 -7.1849623E-03  1.9947349E-03  0.0000000E+00
  2.0139100E+02  3.8732649E-03  3.7260007E-03 -7.5371498E-03  1.9594330E-03  0.0000000E+00
  2.0139100E+02  4.7034447E-03  3.1970229E-03 -7.8405978E-03  1.9133342E-03  0.0000000E+00
  2.0139100E+02  5.5263278E-03  2.6348072E-03 -8.0631464E-03  1.8556722E-03  0.0000000E+00
  2.0139100E+02  6.2744475E-03  2.0212757E-03 -8.2198310E-03  1.7853033E-03  0.0000000E+00
  2.0139100E+02  6.9880185E-03  1.3384860E-03 -8.2585082E-03  1.7028636E-03  0.0000000E+00
  2.0139100E+02  7.6427517E-03  6.1370169E-04 -8.1881180E-03  1.6085659E-03  0.0000000E+00
  2.0139100E+02  8.2195738E-03 -1.2471781E-04 -8.0232228E-03  1.5030213E-03  0.0000000E+00
  2.0139100E+02  8.7077895E-03 -8.5114686E-04 -7.7827084E-03  1.3869483E-03  0.0000000E+00
  2.0139100E+02  9.1032497E-03 -1.5415623E-03 -7.4886311E-03  1.2615491E-03  0.0000000E+00
  2.0139100E+02  9.4092463E-03 -2.1773920E-03 -7.1631220E-03  1.1280569E-03  0.0000000E+00
  2.0139100E+02  9.6332636E-03 -2.7440058E-03 -6.8269266E-03  9.8811002E-04  0.0000000E+00
  2.0139100E+02  9.7854407E-03 -3.2325071E-03 -6.4967950E-03  8.4348597E-04  0.0000000E+00
  2.0139100E+02  9.8760902E-03 -3.6395522E-03 -6.1842529E-03  6.9611931E-04  0.0000000E+00
  2.0139100E+02  9.9139928E-03 -3.9670330E-03 -5.8953946E-03  5.4808123E-04  0.0000000E+00
  2.0139100E+02  9.9055809E-03 -4.2213802E-03 -5.6315507E-03  4.0122239E-04  0.0000000E+00
  2.0139100E+02  9.8547677E-03 -4.4093546E-03 -5.3928499E-03  2.5739823E-04  0.0000000E+00
  2.0139100E+02  9.7627723E-03 -4.5309547E-03 -5.1820405E-03  1.1792286E-04  0.0000000E+00
  2.0139100E+02  9.6259456E-03 -4.5631100E-03 -5.0109016E-03 -1.6139191E-05  0.0000000E+00
  2.0139100E+02  9.4279848E-03 -4.4307821E-03 -4.9061530E-03 -1.4369802E-04  0.0000000E+00
  2.0139100E+02  9.2718229E-03 -4.4348466E-03 -4.7791228E-03 -2.6353396E-04  0.0000000E+00
  2.0139100E+02  9.0331524E-03 -4.3263487E-03 -4.6607972E-03 -3.7499437E-04  0.0000000E+00
  2.0139100E+02  8.7570410E-03 -4.1983480E-03 -4.5152078E-03 -4.7748410E-04  0.0000000E+00
  2.0139100E+02  8.4714340E-03 -4.0977112E-03 -4.3305611E-03 -5.7094264E-04  0.0000000E+00
  2.0139100E+02  8.1897129E-03 -4.0348672E-03 -4.1130429E-03 -6.5587257E-04  0.0000000E+00
  2.0139100E+02  7.9159059E-03 -3.9960054E-03 -3.8810014E-03 -7.3276917E-04  0.0000000E+00
  2.0139100E+02  7.6472513E-03 -3.9553817E-03 -3.6564330E-03 -8.0247625E-04  0.0000000E+00
  2.0139100E+02  7.3784971E-03 -3.8874966E-03 -3.4582325E-03 -8.6593522E-04  0.0000000E+00
  2.0139100E+02  7.1067275E-03 -3.7771813E-03 -3.2977794E-03 -9.2375734E-04  0.0000000E+00
  2.0139100E+02  6.8322245E-03 -3.6255579E-03 -3.1743331E-03 -9.7653623E-04  0.0000000E+00
  2.0139100E+02  6.5591987E-03 -3.4508148E-03 -3.0749541E-03 -1.0247785E-03  0.0000000E+00
  2.0139100E+02  6.2962886E-03 -3.2841787E-03 -2.9784654E-03 -1.0686125E-03  0.0000000E+00
  2.0139100E+02  6.0504528E-03 -3.1560173E-03 -2.8621277E-03 -1.1082695E-03  0.0000000E+00
  2.0139100E+02  5.8229635E-03 -3.0779540E-03 -2.7140429E-03 -1.1437621E-03  0.0000000E+00
  2.0139100E+02  5.6031608E-03 -3.0180903E-03 -2.5500824E-03 -1.1745659E-03  0.0000000E+00
  2.0139100E+02  5.3588824E-03 -2.8723000E-03 -2.4318887E-03 -1.1994619E-03  0.0000000E+00
  2.0139100E+02  5.2072091E-03 -2.9341182E-03 -2.2423422E-03 -1.2190715E-03  0.0000000E+00
  2.0139100E+02  5.0072185E-03 -2.8805631E-03 -2.1043272E-03 -1.2328724E-03  0.0000000E+00
  2.0139100E+02  4.7974675E-03 -2.7749578E-03 -2.0023072E-03 -1.2416259E-03  0.0000000E+00
  2.0139100E+02  4.5982068E-03 -2.6512982E-03 -1.9275028E-03 -1.2463744E-03  0.0000000E+00
  2.0139100E+02  4.4180555E-03 -2.5236797E-03 -1.8763833E-03 -1.2481172E-03  0.0000000E+00
