          atime           uavg           vavg           wavg         pm1avg           tavg
  2.0139100E+02  9.0124491E-01  3.1131240E-03 -1.4231696E-03 -1.2456581E-03  0.0000000E+00
  2.0139100E+02  9.0581065E-01  3.2764304E-03 -1.4305592E-03 -1.2422396E-03  0.0000000E+00
  2.0139100E+02  9.1033519E-01  3.4542898E-03 -1.4669451E-03 -1.2373386E-03  0.0000000E+00
  2.0139100E+02  9.1480025E-01  3.6436017E-03 -1.5328111E-03 -1.2306721E-03  0.0000000E+00
  2.0139100E+02  9.1921254E-01  3.8407914E-03 -1.6252467E-03 -1.2218487E-03  0.0000000E+00
  2.0139100E+02  9.2360106E-01  4.0419139E-03 -1.7394378E-03 -1.2104634E-03  0.0000000E+00
  2.0139100E+02  9.2794219E-01  4.2393299E-03 -1.8681383E-03 -1.1964066E-03  0.0000000E+00
  2.0139100E+02  9.3226609E-01  4.4271507E-03 -2.0064034E-03 -1.1796132E-03  0.0000000E+00
  2.0139100E+02  9.3659061E-01  4.5993965E-03 -2.1522017E-03 -1.1600705E-03  0.0000000E+00
  2.0139100E+02  9.4088071E-01  4.7510997E-03 -2.3069871E-03 -1.1376681E-03  0.0000000E+00
  2.0139100E+02  9.4518118E-01  4.8835187E-03 -2.4677845E-03 -1.1142833E-03  0.0000000E+00
  2.0139100E+02  9.4946275E-01  5.0033024E-03 -2.6220932E-03 -1.0878968E-03  0.0000000E+00
  2.0139100E+02  9.5371268E-01  5.1111779E-03 -2.7619179E-03 -1.0592280E-03  0.0000000E+00
  2.0139100E+02  9.5792369E-01  5.2031580E-03 -2.8877662E-03 -1.0290425E-03  0.0000000E+00
  2.0139100E+02  9.6209337E-01  5.2734140E-03 -3.0041256E-03 -9.9802162E-04  0.0000000E+00
  2.0139100E+02  9.6623221E-01  5.3165834E-03 -3.1162343E-03 -9.6661729E-04  0.0000000E+00
  2.0139100E+02  9.7031831E-01  5.3290441E-03 -3.2265319E-03 -9.3535843E-04  0.0000000E+00
  2.0139100E+02  9.7438459E-01  5.3104058E-03 -3.3358019E-03 -9.0418818E-04  0.0000000E+00
  2.0139100E+02  9.7842903E-01  5.2631137E-03 -3.4405740E-03 -8.7318836E-04  0.0000000E+00
  2.0139100E+02  9.8245769E-01  5.1923366E-03 -3.5349923E-03 -8.4231637E-04  0.0000000E+00
  2.0139100E+02  9.8646682E-01  5.1051644E-03 -3.6117519E-03 -8.1161964E-04  0.0000000E+00
  2.0139100E+02  9.9045912E-01  5.0089656E-03 -3.6641216E-03 -7.8117906E-04  0.0000000E+00
  2.0139100E+02  9.9444373E-01  4.9098615E-03 -3.6870675E-03 -7.5114503E-04  0.0000000E+00
  2.0139100E+02  9.9842159E-01  4.8119540E-03 -3.6775031E-03 -7.2182122E-04  0.0000000E+00
  2.0139100E+02  1.0023812E+00  4.7168561E-03 -3.6336199E-03 -6.9355483E-04  0.0000000E+00
  2.0139100E+02  1.0063511E+00  4.6229199E-03 -3.5508088E-03 -6.6607807E-04  0.0000000E+00
  2.0139100E+02  1.0103273E+00  4.5336584E-03 -3.4325775E-03 -6.3928981E-04  0.0000000E+00
  2.0139100E+02  1.0142823E+00  4.4436118E-03 -3.2885577E-03 -6.1190508E-04  0.0000000E+00
  2.0139100E+02  1.0182388E+00  4.3545167E-03 -3.1248491E-03 -5.8382417E-04  0.0000000E+00
  2.0139100E+02  1.0222167E+00  4.2688132E-03 -2.9460737E-03 -5.5447743E-04  0.0000000E+00
  2.0139100E+02  1.0262104E+00  4.1885347E-03 -2.7548664E-03 -5.2340524E-04  0.0000000E+00
  2.0139100E+02  1.0302336E+00  4.1134125E-03 -2.5491564E-03 -4.9018918E-04  0.0000000E+00
  2.0139100E+02  1.0342884E+00  4.0412552E-03 -2.3237685E-03 -4.5480433E-04  0.0000000E+00
  2.0139100E+02  1.0383644E+00  3.9681921E-03 -2.0716319E-03 -4.1764976E-04  0.0000000E+00
  2.0139100E+02  1.0424608E+00  3.8890237E-03 -1.7840658E-03 -3.7926148E-04  0.0000000E+00
  2.0139100E+02  1.0465636E+00  3.7986828E-03 -1.4540114E-03 -3.4037018E-04  0.0000000E+00
  2.0139100E+02  1.0506386E+00  3.6937563E-03 -1.0790915E-03 -3.0180660E-04  0.0000000E+00
  2.0139100E+02  1.0546782E+00  3.5725927E-03 -6.5925030E-04 -2.6392697E-04  0.0000000E+00
  2.0139100E+02  1.0586587E+00  3.4372457E-03 -2.0132429E-04 -2.2697120E-04  0.0000000E+00
  2.0139100E+02  1.0625468E+00  3.2941088E-03  2.8070541E-04 -1.9111352E-04  0.0000000E+00
  2.0139100E+02  1.0663483E+00  3.1518851E-03  7.7319554E-04 -1.5635674E-04  0.0000000E+00
  2.0139100E+02  1.0700623E+00  3.0218625E-03  1.2608039E-03 -1.2361770E-04  0.0000000E+00
  2.0139100E+02  1.0737082E+00  2.8968143E-03  1.7353563E-03 -9.1174455E-05  0.0000000E+00
  2.0139100E+02  1.0772939E+00  2.7751816E-03  2.1982635E-03 -6.0246216E-05  0.0000000E+00
  2.0139100E+02  1.0808228E+00  2.6473044E-03  2.6148961E-03 -2.9942916E-05  0.0000000E+00
  2.0139100E+02  1.0842911E+00  2.5105648E-03  2.9648428E-03  2.7205645E-07  0.0000000E+00
  2.0139100E+02  1.0877113E+00  2.3654065E-03  3.2425974E-03  3.0918163E-05  0.0000000E+00
  2.0139100E+02  1.0910647E+00  2.2149922E-03  3.4510132E-03  6.2163003E-05  0.0000000E+00
  2.0139100E+02  1.0943552E+00  2.0613702E-03  3.6030286E-03  9.4346530E-05  0.0000000E+00
  2.0139100E+02  1.0975899E+00  1.9052322E-03  3.7161019E-03  1.2785273E-04  0.0000000E+00
  2.0139100E+02  1.1007477E+00  1.7471992E-03  3.8082660E-03  1.6275151E-04  0.0000000E+00
  2.0139100E+02  1.1038288E+00  1.5856205E-03  3.8968307E-03  1.9927159E-04  0.0000000E+00
  2.0139100E+02  1.1068278E+00  1.4185177E-03  3.9946053E-03  2.3746836E-04  0.0000000E+00
  2.0139100E+02  1.1097445E+00  1.2439593E-03  4.1083488E-03  2.7728598E-04  0.0000000E+00
  2.0139100E+02  1.1125650E+00  1.0623882E-03  4.2369859E-03  3.1822260E-04  0.0000000E+00
  2.0139100E+02  1.1152922E+00  8.7607056E-04  4.3730841E-03  3.5967479E-04  0.0000000E+00
  2.0139100E+02  1.1179223E+00  6.9168745E-04  4.5039017E-03  4.0056261E-04  0.0000000E+00
  2.0139100E+02  1.1204680E+00  5.1970369E-04  4.6164356E-03  4.3965300E-04  0.0000000E+00
  2.0139100E+02  1.1228908E+00  3.6848373E-04  4.7074965E-03  4.7709875E-04  0.0000000E+00
  2.0139100E+02  1.1251985E+00  2.4021645E-04  4.7873465E-03  5.1211935E-04  0.0000000E+00
  2.0139100E+02  1.1273893E+00  1.3653338E-04  4.8319665E-03  5.4499261E-04  0.0000000E+00
  2.0139100E+02  1.1294656E+00  5.6116240E-05  4.8257019E-03  5.7593356E-04  0.0000000E+00
  2.0139100E+02  1.1314327E+00 -4.3891356E-06  4.7605961E-03  6.0511015E-04  0.0000000E+00
  2.0139100E+02  1.1332869E+00 -4.9270863E-05  4.6361193E-03  6.3248405E-04  0.0000000E+00
  2.0139100E+02  1.1350368E+00 -8.3671638E-05  4.4570359E-03  6.5816422E-04  0.0000000E+00
  2.0139100E+02  1.1366788E+00 -1.1230116E-04  4.2335748E-03  6.8206700E-04  0.0000000E+00
  2.0139100E+02  1.1382167E+00 -1.3931415E-04  3.9779894E-03  7.0423354E-04  0.0000000E+00
  2.0139100E+02  1.1396499E+00 -1.6764547E-04  3.7039891E-03  7.2466827E-04  0.0000000E+00
  2.0139100E+02  1.1409737E+00 -1.9875854E-04  3.4252986E-03  7.4335753E-04  0.0000000E+00
  2.0139100E+02  1.1421854E+00 -2.3274573E-04  3.1527564E-03  7.6036044E-04  0.0000000E+00
  2.0139100E+02  1.1432743E+00 -2.6827602E-04  2.8952675E-03  7.7565465E-04  0.0000000E+00
  2.0139100E+02  1.1442372E+00 -3.0354637E-04  2.6555392E-03  7.8932960E-04  0.0000000E+00
  2.0139100E+02  1.1450601E+00 -3.3647732E-04  2.4342552E-03  8.0129669E-04  0.0000000E+00
  2.0139100E+02  1.1457383E+00 -3.6652524E-04  2.2259379E-03  8.1151239E-04  0.0000000E+00
