          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  2.0139100E+02  0.0000000E+00  5.2046035E-05  0.0000000E+00  2.0670824E-03  0.0000000E+00
  2.0139100E+02 -2.7999935E-21  2.0653560E-04 -2.5972143E-06  2.0670472E-03  0.0000000E+00
  2.0139100E+02  1.4194751E-20  6.4816133E-04 -9.8040432E-06  2.0669440E-03  0.0000000E+00
  2.0139100E+02  1.0808218E-19  1.3153747E-03 -2.0036966E-05  2.0667770E-03  0.0000000E+00
  2.0139100E+02  3.2501672E-19  2.1178523E-03 -3.1174308E-05  2.0665406E-03  0.0000000E+00
  2.0139100E+02  6.6881529E-19  2.9527336E-03 -4.1180244E-05  2.0661908E-03  0.0000000E+00
  2.0139100E+02  1.1112157E-18  3.7212245E-03 -4.8686527E-05  2.0655932E-03  0.0000000E+00
  2.0139100E+02  1.6454578E-18  4.3445290E-03 -5.3385960E-05  2.0644483E-03  0.0000000E+00
  2.0139100E+02  2.3409038E-18  4.7742472E-03 -5.6087110E-05  2.0622097E-03  0.0000000E+00
  2.0139100E+02  3.3294950E-18  4.9959284E-03 -5.8412683E-05  2.0580195E-03  0.0000000E+00
  2.0139100E+02  4.6766029E-18  5.0254553E-03 -6.2217552E-05  2.0506942E-03  0.0000000E+00
  2.0139100E+02  6.1827425E-18  4.8990595E-03 -6.8880445E-05  2.0387831E-03  0.0000000E+00
  2.0139100E+02  7.3108987E-18  4.6583229E-03 -7.8677114E-05  2.0206817E-03  0.0000000E+00
  2.0139100E+02  7.5283833E-18  4.3333013E-03 -9.0474288E-05  1.9947349E-03  0.0000000E+00
  2.0139100E+02  7.1661423E-18  3.9330456E-03 -1.0198308E-04  1.9594330E-03  0.0000000E+00
  2.0139100E+02  7.9815613E-18  3.4551739E-03 -1.1138888E-04  1.9133342E-03  0.0000000E+00
  2.0139100E+02  1.0209514E-17  2.9603631E-03 -1.2168004E-04  1.8556722E-03  0.0000000E+00
  2.0139100E+02  1.1129146E-17  2.3855721E-03 -1.1496235E-04  1.7853033E-03  0.0000000E+00
  2.0139100E+02  1.0547171E-17  1.7530023E-03 -9.5507147E-05  1.7028636E-03  0.0000000E+00
  2.0139100E+02  9.5902947E-18  1.1014628E-03 -6.9364346E-05  1.6085659E-03  0.0000000E+00
  2.0139100E+02  8.8046686E-18  4.7888959E-04 -4.1367207E-05  1.5030213E-03  0.0000000E+00
  2.0139100E+02  8.2183368E-18 -6.7616573E-05 -1.5050322E-05  1.3869483E-03  0.0000000E+00
  2.0139100E+02  7.5190874E-18 -4.9895275E-04  6.9343490E-06  1.2615491E-03  0.0000000E+00
  2.0139100E+02  6.3010568E-18 -7.9432943E-04  2.2306548E-05  1.1280569E-03  0.0000000E+00
  2.0139100E+02  4.3241112E-18 -9.5457163E-04  2.8336540E-05  9.8811002E-04  0.0000000E+00
  2.0139100E+02  1.6943034E-18 -1.0020108E-03  2.1229269E-05  8.4348597E-04  0.0000000E+00
  2.0139100E+02 -1.1112599E-18 -9.7200456E-04 -4.1856180E-06  6.9611931E-04  0.0000000E+00
  2.0139100E+02 -3.4302925E-18 -8.9783465E-04 -5.4079508E-05  5.4808123E-04  0.0000000E+00
  2.0139100E+02 -4.8018034E-18 -7.9234064E-04 -1.3450903E-04  4.0122239E-04  0.0000000E+00
  2.0139100E+02 -5.3906451E-18 -6.3661969E-04 -2.4921095E-04  2.5739823E-04  0.0000000E+00
  2.0139100E+02 -6.1019751E-18 -3.9362313E-04 -3.9728180E-04  1.1792286E-04  0.0000000E+00
  2.0139100E+02 -7.6815880E-18 -7.9085169E-05 -5.7084116E-04 -1.6139191E-05  0.0000000E+00
  2.0139100E+02 -7.6539407E-18  6.1554128E-05 -7.5480381E-04 -1.4369802E-04  0.0000000E+00
  2.0139100E+02 -1.0596951E-17  2.6030260E-04 -9.5562246E-04 -2.6353396E-04  0.0000000E+00
  2.0139100E+02 -9.8918724E-18  4.3551233E-04 -1.1089222E-03 -3.7499437E-04  0.0000000E+00
  2.0139100E+02 -8.7532223E-18  5.2565040E-04 -1.1975057E-03 -4.7748410E-04  0.0000000E+00
  2.0139100E+02 -8.9261288E-18  5.1912508E-04 -1.2200790E-03 -5.7094264E-04  0.0000000E+00
  2.0139100E+02 -1.0879769E-17  4.3810002E-04 -1.1876828E-03 -6.5587257E-04  0.0000000E+00
  2.0139100E+02 -1.4093648E-17  3.2224821E-04 -1.1193612E-03 -7.3276917E-04  0.0000000E+00
  2.0139100E+02 -1.7448079E-17  2.1302689E-04 -1.0370043E-03 -8.0247625E-04  0.0000000E+00
  2.0139100E+02 -1.9661224E-17  1.4159290E-04 -9.6007280E-04 -8.6593522E-04  0.0000000E+00
  2.0139100E+02 -1.9706751E-17  1.2216040E-04 -9.0160147E-04 -9.2375734E-04  0.0000000E+00
  2.0139100E+02 -1.7211283E-17  1.4990673E-04 -8.6448816E-04 -9.7653623E-04  0.0000000E+00
  2.0139100E+02 -1.2677985E-17  2.0541392E-04 -8.4044557E-04 -1.0247785E-03  0.0000000E+00
  2.0139100E+02 -7.5240777E-18  2.6230205E-04 -8.1186676E-04 -1.0686125E-03  0.0000000E+00
  2.0139100E+02 -3.6812581E-18  2.9618305E-04 -7.5720670E-04 -1.1082695E-03  0.0000000E+00
  2.0139100E+02 -2.7740825E-18  2.8652055E-04 -6.6132155E-04 -1.1437621E-03  0.0000000E+00
  2.0139100E+02 -4.5869428E-18  2.0319508E-04 -5.3225653E-04 -1.1745659E-03  0.0000000E+00
  2.0139100E+02 -4.6555531E-18 -3.6849605E-05 -4.2335553E-04 -1.1994619E-03  0.0000000E+00
  2.0139100E+02 -1.0630560E-17 -2.4761041E-04 -2.8985711E-04 -1.2190715E-03  0.0000000E+00
  2.0139100E+02 -7.8908203E-18 -3.8020217E-04 -1.5812745E-04 -1.2328724E-03  0.0000000E+00
  2.0139100E+02 -3.2928162E-18 -4.5518350E-04 -5.7697843E-05 -1.2416259E-03  0.0000000E+00
  2.0139100E+02 -4.9636745E-21 -4.7718313E-04  3.3020841E-06 -1.2463744E-03  0.0000000E+00
  2.0139100E+02  1.1656295E-18 -4.4523936E-04  2.8731231E-05 -1.2481172E-03  0.0000000E+00
  2.0139100E+02  6.9085312E-19 -3.6138498E-04  2.8185755E-05 -1.2476920E-03  0.0000000E+00
  2.0139100E+02 -5.4032429E-19 -2.3586465E-04  1.1882353E-05 -1.2456581E-03  0.0000000E+00
  2.0139100E+02 -1.8043273E-18 -8.6788567E-05 -1.2382795E-05 -1.2422396E-03  0.0000000E+00
  2.0139100E+02 -2.8004133E-18  6.2121035E-05 -4.0140352E-05 -1.2373386E-03  0.0000000E+00
  2.0139100E+02 -3.6164476E-18  1.8565639E-04 -6.9004012E-05 -1.2306721E-03  0.0000000E+00
  2.0139100E+02 -4.4926747E-18  2.6626019E-04 -9.6938018E-05 -1.2218487E-03  0.0000000E+00
  2.0139100E+02 -5.4684053E-18  2.9919064E-04 -1.2004998E-04 -1.2104634E-03  0.0000000E+00
  2.0139100E+02 -6.1065690E-18  2.9387466E-04 -1.3150761E-04 -1.1964066E-03  0.0000000E+00
  2.0139100E+02 -5.6164761E-18  2.6836211E-04 -1.2510374E-04 -1.1796132E-03  0.0000000E+00
  2.0139100E+02 -3.6484396E-18  2.2846536E-04 -1.0439276E-04 -1.1600705E-03  0.0000000E+00
  2.0139100E+02 -2.3524684E-18  1.2764015E-04 -1.0312458E-04 -1.1376681E-03  0.0000000E+00
  2.0139100E+02  9.0859722E-19  1.3056292E-04 -1.1236606E-04 -1.1142833E-03  0.0000000E+00
  2.0139100E+02  9.7287363E-20  9.6729047E-05 -9.9314753E-05 -1.0878968E-03  0.0000000E+00
  2.0139100E+02 -1.1706717E-18  2.0627115E-05 -7.5155362E-05 -1.0592280E-03  0.0000000E+00
  2.0139100E+02 -1.5156446E-18 -7.6937377E-05 -5.2397994E-05 -1.0290425E-03  0.0000000E+00
  2.0139100E+02 -9.2506349E-19 -1.6720158E-04 -4.1607305E-05 -9.9802162E-04  0.0000000E+00
